Tourismus seit 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9179137;      Mittelstetten;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9179138;      Moorenweis;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–
9179140;      Oberschweinbach;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9179142;      Olching, St;7;499;35633;7418;28215;82162;15372;66790;2,3;2,1;2,4;–;–;–;7;499;35810;7546;28264;80050;15408;64642;2,2;2;2,3;–;–;–;7;503;15916;2124;13792;51192;5556;45636;3,2;2,6;3,3;–;–;–;6;423;16462;2731;13731;51052;10254;40798;3,1;3,8;3;–;–;–;5;363;32576;7372;25204;67926;15214;52712;2,085154715;2,063754748;2,091414061;–;–;–;6;607;46842;11412;35430;84854;20622;64232;1,811493958;1,807045216;1,812926898;–;–;–
9179145;      Puchheim, St;4;320;22948;4915;18033;47444;11124;36320;2,1;2,3;2;–;–;–;4;313;22137;5634;16503;45165;12368;32797;2;2,2;2;–;–;–;4;313;8188;1530;6658;19714;5152;14562;2,4;3,4;2,2;–;–;–;4;299;6529;1013;5516;14466;2810;11656;2,2;2,8;2,1;–;–;–;3;242;12306;3273;9033;24913;7346;17567;2,024459613;2,244424076;1,944758109;–;–;–;3;238;17253;4952;12301;33085;9856;23229;1,917637512;1,990306947;1,888383058;–;–;–
9179147;      Schöngeising;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–
9179149;      Türkenfeld;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–
9180112;      Bad Kohlgrub;22;952;53141;21099;32042;147689;36666;111023;2,8;1,7;3,5;4823;37799;7,8;21;931;53112;15936;37176;155548;31007;124541;2,9;1,9;3,4;5657;39742;7;18;795;24483;1874;22609;100877;8656;92221;4,1;4,6;4,1;4677;33981;7,3;18;813;20154;1195;18959;95193;7944;87249;4,7;6,6;4,6;3877;29580;7,6;20;1012;53150;12106;41044;140010;22281;117729;2,634242709;1,840492318;2,868360784;5369;32767;6,1;20;983;32713;3783;28930;116044;15296;100748;3,547335921;4,043351837;3,48247494;4263;29005;6,8
9180113;      Bad Bayersoien;18;565;17413;1657;15756;66168;4477;61691;3,8;2,7;3,9;3107;28418;9,1;17;555;14196;1327;12869;65061;4763;60298;4,6;3,6;4,7;3338;30117;9;16;460;7550;399;7151;38756;1540;37216;5,1;3,9;5,2;2691;24762;9,2;13;249;7329;310;7019;36109;1189;34920;4,9;3,8;5;2743;24374;8,9;15;514;16820;2581;14239;51023;5262;45761;3,033472057;2,038744673;3,213779058;3366;28231;8,4;14;483;10594;725;9869;36931;2187;34744;3,486029828;3,016551724;3,520518796;2630;23549;9
9180114;      Eschenlohe;5;197;9821;2128;7693;15853;2619;13234;1,6;1,2;1,7;3154;10114;3,2;5;187;10498;2750;7748;15357;3351;12006;1,5;1,2;1,5;2354;8033;3,4;4;135;5452;249;5203;10576;480;10096;1,9;1,9;1,9;2060;6992;3,4;5;135;.;.;.;.;.;.;.;.;.;1389;6159;4,4;5;177;.;.;.;.;.;.;.;.;.;2622;9165;3,5;5;179;.;.;.;.;.;.;.;.;.;3093;8263;2,7
9180115;      Ettal;11;604;57803;25821;31982;103279;33407;69872;1,8;1,3;2,2;1505;8650;5,7;11;578;54772;25393;29379;100745;32474;68271;1,8;1,3;2,3;1451;8208;5,7;10;490;21335;2538;18797;66200;5487;60713;3,1;2,2;3,2;1205;7591;6,3;9;515;18609;1428;17181;58396;3546;54850;3,1;2,5;3,2;969;6431;6,6;9;523;43367;5303;38064;89506;10455;79051;2,06391957;1,971525552;2,076791719;1449;8248;5,7;8;486;31068;6670;24398;72665;13378;59287;2,338901764;2,005697151;2,429994262;1393;8523;6,1
9180116;      Farchant;10;304;16708;2992;13716;51662;6067;45595;3,1;2;3,3;6483;53294;8,2;10;297;16682;3366;13316;51962;7351;44611;3,1;2,2;3,4;5739;48847;8,5;9;311;10710;896;9814;41289;2611;38678;3,9;2,9;3,9;4575;40582;8,9;9;333;8173;400;7773;31399;975;30424;3,8;2,4;3,9;3854;35433;9,2;9;334;12602;1680;10922;45536;3693;41843;3,613394699;2,198214286;3,831074895;9885;55350;5,6;9;334;11983;1381;10602;39965;3983;35982;3,33514145;2,884141926;3,393887946;5526;40581;7,3
9180117;      Garmisch-Partenkirchen, M;147;6926;472731;131527;341204;1158207;302900;855307;2,5;2,3;2,5;58287;347001;6;155;6740;433170;118802;314368;1116559;275739;840820;2,6;2,3;2,7;64587;367890;5,7;153;6914;265871;31065;234806;879645;138478;741167;3,3;4,5;3,2;54593;339179;6,2;153;6620;237488;20633;216855;760751;69570;691181;3,2;3,4;3,2;47131;296968;6,3;148;7491;422286;66377;355909;1168049;197907;970142;2,766014028;2,981559878;2,725814745;72410;410988;5,7;152;7504;431720;84588;347132;1132668;207523;925145;2,623617159;2,453338535;2,665110102;76721;415656;5,4
9180118;      Grainau;77;2601;176410;26802;149608;549886;68422;481464;3,1;2,6;3,2;15566;107616;6,9;80;2590;176424;26797;149627;545666;69266;476400;3,1;2,6;3,2;15650;105680;6,8;80;2569;123755;8642;115113;457094;28678;428416;3,7;3,3;3,7;13228;90395;6,8;78;2452;104471;5963;98508;386113;16023;370090;3,7;2,7;3,8;10965;77082;7;77;2510;151455;17188;134267;509188;45080;464108;3,361975504;2,622760065;3,456605123;15865;104056;6,6;76;2494;160557;20171;140386;507357;51432;455925;3,159980568;2,549799217;3,2476529;15831;98389;6,2
9180119;      Großweil;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9180122;      Krün;48;1400;92491;10539;81952;389610;38697;350913;4,2;3,7;4,3;13184;108695;8,2;46;1366;94053;10324;83729;395664;37389;358275;4,2;3,6;4,3;13190;106007;8;46;1358;67341;4106;63235;322302;16512;305790;4,8;4;4,8;10978;91990;8,4;46;1356;63881;3693;60188;297681;13541;284140;4,7;3,7;4,7;9487;79283;8,4;44;1337;87336;8203;79133;381434;29327;352107;4,367431529;3,575155431;4,449559602;11209;86830;7,7;40;1264;88162;9560;78602;367283;34131;333152;4,166001225;3,570188285;4,238467215;12697;101839;8
9180123;      Mittenwald, M;51;1355;75570;10430;65140;286436;32294;254142;3,8;3,1;3,9;32322;240148;7,4;75;1445;76146;11094;65052;298640;36585;262055;3,9;3,3;4;31315;238341;7,6;78;1566;57615;3592;54023;252950;13794;239156;4,4;3,8;4,4;26280;207384;7,9;75;1545;50227;2707;47520;245006;8412;236594;4,9;3,1;5;21943;178938;8,2;74;1520;74197;7998;66199;302608;24865;277743;4,078439829;3,108902226;4,195576972;29556;226674;7,7;73;1499;80693;9307;71386;302250;28752;273498;3,745678064;3,089287633;3,831255428;28936;219771;7,6
9180124;      Murnau a.Staffelsee, M;20;885;47183;5257;41926;160538;14385;146153;3,4;2,7;3,5;3555;24786;7;23;1030;47827;5765;42062;166230;15617;150613;3,5;2,7;3,6;3306;23277;7;22;987;28695;2298;26397;111862;6254;105608;3,9;2,7;4;3340;23280;7;18;903;26637;1738;24899;143579;5072;138507;5,4;2,9;5,6;3649;26099;7,2;21;938;41297;4082;37215;175041;10491;164550;4,238588759;2,570063694;4,421604192;4032;27200;6,7;21;945;44187;4281;39906;197548;11419;186129;4,470726684;2,667367438;4,664185837;3960;26758;6,8
9180125;      Oberammergau;47;1709;79433;28413;51020;279416;86731;192685;3,5;3,1;3,8;10272;65413;6,4;47;1769;79501;28914;50587;283535;86082;197453;3,6;3;3,9;11689;72223;6,2;48;1780;51174;6592;44582;208809;25113;183696;4,1;3,8;4,1;10155;65163;6,4;43;1697;46752;5711;41041;206660;22363;184297;4,4;3,9;4,5;7779;50911;6,5;44;1726;107748;35270;72478;300772;76948;223824;2,791439284;2,181684151;3,088164684;16071;72172;4,5;43;1705;67937;18103;49834;266398;62331;204067;3,92125057;3,443130973;4,094935185;10325;59128;5,7
9180126;      Oberau;4;167;16370;11395;4975;28596;18369;10227;1,7;1,6;2,1;1925;12958;6,7;4;167;18520;12077;6443;31238;18496;12742;1,7;1,5;2;1547;11491;7,4;4;167;7737;1000;6737;19283;2756;16527;2,5;2,8;2,5;1375;9713;7,1;4;167;5267;744;4523;12970;2175;10795;2,5;2,9;2,4;1392;10345;7,4;3;88;7236;4203;3033;13964;7570;6394;1,929795467;1,801094456;2,108143752;2459;15398;6,3;3;90;4121;740;3381;11912;3367;8545;2,890560544;4,55;2,52735877;2241;14791;6,6
9180127;      Ohlstadt;4;368;16083;215;15868;83367;483;82884;5,2;2,2;5,2;1861;12224;6,6;3;317;15014;196;14818;83286;379;82907;5,5;1,9;5,6;2041;13914;6,8;3;317;8283;65;8218;49080;141;48939;5,9;2,2;6;–;–;–;3;317;7915;27;7888;59461;42;59419;7,5;1,6;7,5;1407;10658;7,6;3;317;13519;58;13461;69621;130;69491;5,149863156;2,24137931;5,162395067;1402;8800;6,3;3;317;14596;162;14434;79329;310;79019;5,434982187;1,913580247;5,474504642;2089;11298;5,4
9180128;      Riegsee;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–
9180129;      Saulgrub;6;160;7166;728;6438;27658;1767;25891;3,9;2,4;4;–;–;–;6;161;8807;1487;7320;31087;2024;29063;3,5;1,4;4;–;–;–;5;154;5744;455;5289;17030;789;16241;3;1,7;3,1;–;–;–;6;177;6349;570;5779;21180;1834;19346;3,3;3,2;3,3;–;–;–;7;197;13020;1256;11764;33007;2691;30316;2,535099846;2,142515924;2,577014621;–;–;–;7;181;7989;1005;6984;21644;1557;20087;2,709225185;1,549253731;2,876145475;–;–;–
9180131;      Schwaigen;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9180132;      Seehausen a.Staffelsee;9;147;13450;866;12584;46211;2706;43505;3,4;3,1;3,5;1779;14402;8,1;9;149;12688;856;11832;44992;3024;41968;3,5;3,5;3,5;1928;14493;7,5;9;149;9678;374;9304;37278;1120;36158;3,9;3;3,9;1617;13564;8,4;9;149;10046;415;9631;36990;1406;35584;3,7;3,4;3,7;2019;14754;7,3;9;149;12744;849;11895;43146;2284;40862;3,38559322;2,690223793;3,435224884;1705;13621;8;9;149;13672;865;12807;46044;2658;43386;3,367758923;3,07283237;3,387678613;2480;15703;6,3
9180133;      Spatzenhausen;1;–;.;.;.;.;.;.;.;.;.;–;–;–;1;–;.;.;.;.;.;.;.;.;.;–;–;–;1;–;.;.;.;.;.;.;.;.;.;–;–;–;1;–;.;.;.;.;.;.;.;.;.;–;–;–;1;–;.;.;.;.;.;.;.;.;.;–;–;–;1;–;.;.;.;.;.;.;.;.;.;–;–;–
9180134;      Uffing a.Staffelsee;1;–;.;.;.;.;.;.;.;.;.;8576;28458;3,3;1;–;.;.;.;.;.;.;.;.;.;8188;29092;3,6;1;–;.;.;.;.;.;.;.;.;.;7558;31691;4,2;1;–;.;.;.;.;.;.;.;.;.;1262;10153;8;1;–;.;.;.;.;.;.;.;.;.;9961;20840;2,1;2;.;.;.;.;.;.;.;.;.;.;1280;10465;8,2
9180135;      Unterammergau;5;135;4134;47;4087;11000;425;10575;2,7;9;2,6;3017;17902;5,9;5;135;4364;51;4313;11146;289;10857;2,6;5,7;2,5;4088;21898;5,4;4;76;2158;130;2028;6259;250;6009;2,9;1,9;3;3239;18833;5,8;5;133;3977;163;3814;10179;374;9805;2,6;2,3;2,6;2075;14062;6,8;7;184;7218;690;6528;15969;1395;14574;2,212385702;2,02173913;2,232536765;3208;16996;5,3;6;173;7291;611;6680;15124;1885;13239;2,074338225;3,085106383;1,981886228;3066;15702;5,1
9180136;      Wallgau;26;565;16983;1713;15270;76421;5222;71199;4,5;3;4,7;9520;77341;8,1;29;592;17067;1592;15475;78885;4946;73939;4,6;3,1;4,8;8939;73874;8,3;28;548;13487;630;12857;67107;2161;64946;5;3,4;5,1;7587;64427;8,5;26;527;10764;480;10284;56054;1615;54439;5,2;3,4;5,3;6407;56717;8,9;25;525;13479;1032;12447;66831;3605;63226;4,958157133;3,493217054;5,079617579;7891;66284;8,4;25;503;12358;1046;11312;59281;3155;56126;4,79697362;3,01625239;4,961633663;7671;63000;8,2
9180444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9181111;      Apfeldorf;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9181113;      Denklingen;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9181114;      Dießen am Ammersee, M;10;379;22384;2628;19756;54233;5872;48361;2,4;2,2;2,4;1250;36484;29,2;10;395;23334;2969;20365;56680;6717;49963;2,4;2,3;2,5;913;30107;33;10;390;14442;841;13601;39715;2343;37372;2,7;2,8;2,7;–;–;–;11;434;15233;849;14384;43193;2138;41055;2,8;2,5;2,9;–;–;–;11;430;22726;2015;20711;57234;4292;52942;2,518437032;2,130024814;2,55622616;–;–;–;12;444;25713;2685;23028;62096;5776;56320;2,414965193;2,151210428;2,445718256;–;–;–
9181115;      Eching am Ammersee;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9181116;      Egling a.d.Paar;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9181118;      Eresing;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–
9181120;      Finning;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–
9181121;      Fuchstal;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–
9181122;      Geltendorf;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9181123;      Greifenberg;2;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–
9181124;      Hofstetten;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–
9181126;      Hurlach;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9181127;      Igling;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9181128;      Kaufering, M;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–
9181129;      Kinsau;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–
9181130;      Landsberg am Lech, GKSt;11;614;50174;17654;32520;103057;31018;72039;2,1;1,8;2,2;–;–;–;11;580;47944;14674;33270;93283;25460;67823;1,9;1,7;2;–;–;–;11;581;23675;4071;19604;50085;7993;42092;2,1;2;2,1;–;–;–;10;556;24557;3107;21450;56123;5683;50440;2,3;1,8;2,4;–;–;–;11;589;41227;8497;32730;86852;14372;72480;2,106677663;1,691420501;2,214482126;–;–;–;10;569;45626;9437;36189;95278;17168;78110;2,088239162;1,81922221;2,158390671;–;–;–
9181131;      Obermeitingen;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9181132;      Penzing;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9181133;      Vilgertshofen;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9181134;      Prittriching;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9181135;      Reichling;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9181137;      Rott;1;.;.;.;.;.;.;.;.;.;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9181138;      Scheuring;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–
9181139;      Schondorf am Ammersee;3;68;4741;136;4605;9703;283;9420;2;2,1;2;–;–;–;3;68;4219;263;3956;9954;471;9483;2,4;1,8;2,4;–;–;–;3;68;1901;104;1797;4551;199;4352;2,4;1,9;2,4;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–
9181140;      Schwifting;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9181141;      Pürgen;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9181142;      Thaining;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–
9181143;      Unterdießen;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9181144;      Utting am Ammersee;2;.;.;.;.;.;.;.;.;.;.;1234;8788;7,1;3;.;23244;1731;21513;70453;3511;66942;3;2;3,1;1070;7956;7,4;3;.;14937;394;14543;53153;740;52413;3,6;1,9;3,6;–;–;–;3;.;16176;490;15686;56027;1030;54997;3,5;2,1;3,5;–;–;–;3;.;23711;1444;22267;79669;3010;76659;3,360001687;2,084487535;3,442717923;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–
9181145;      Weil;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–
9181146;      Windach;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9181444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
