;;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;;;;;;;;;;;;
;;2017;2017;2017;2017;2017;2017;2017;2017;2018;2018;2018;2018;2018;2018;2018;2018;2019;2019;2019;2019;2019;2019;2019;2019;2020;2020;2020;2020;2020;2020;2020;2020
;;Veräußerungsfälle;;Veräußerte Fläche;;Verkaufspreis;;Durchschnittlicher Kaufwert von Bauland, EUR je qm;;Veräußerungsfälle;;Veräußerte Fläche;;Verkaufspreis;;Durchschnittlicher Kaufwert von Bauland, EUR je qm;;Veräußerungsfälle;;Veräußerte Fläche;;Verkaufspreis;;Durchschnittlicher Kaufwert von Bauland, EUR je qm;;Veräußerungsfälle;;Veräußerte Fläche;;Verkaufspreis;;Durchschnittlicher Kaufwert von Bauland, EUR je qm;
;;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land
;;Anzahl;Anzahl;1000 qm;1000 qm;Tsd. EUR;Tsd. EUR;EUR/qm;EUR/qm;Anzahl;Anzahl;1000 qm;1000 qm;Tsd. EUR;Tsd. EUR;EUR/qm;EUR/qm;Anzahl;Anzahl;1000 qm;1000 qm;Tsd. EUR;Tsd. EUR;EUR/qm;EUR/qm;Anzahl;Anzahl;1000 qm;1000 qm;Tsd. EUR;Tsd. EUR;EUR/qm;EUR/qm
9471186;      Schönbrunn i.Steigerwald;8;8;16;16;652;652;41,11;41,11;7;7;5;5;362;362;69,52;69,52;8;8;12;12;615;615;52,01;52,01;4;4;3;3;291;291;91,63;91,63
9471189;      Stadelhofen;3;2;3;2;78;.;29,32;.;3;2;4;2;117;.;30,97;.;10;9;8;8;391;.;46,11;.;2;1;2;1;.;.;.;.
9471191;      Stegaurach;21;19;23;19;2540;.;108,92;.;14;11;34;14;3847;2155;111,81;153,94;8;7;26;24;2330;.;88,67;.;19;19;16;16;4321;4321;269,84;269,84
9471195;      Strullendorf;14;11;63;10;4598;1432;72,83;139,56;17;12;66;13;4028;1555;60,76;122,66;7;5;10;5;555;.;57,23;.;16;15;13;12;1773;.;139,67;.
9471207;      Viereth-Trunstadt;5;5;4;4;487;487;116,24;116,24;3;3;1;1;127;127;134,16;134,16;10;10;7;7;1118;1118;160,08;160,08;8;8;11;11;974;974;89,31;89,31
9471208;      Walsdorf;3;3;2;2;153;153;62,88;62,88;2;2;2;2;.;.;.;.;7;7;5;5;592;592;116,42;116,42;6;6;3;3;418;418;136,54;136,54
9471209;      Wattendorf;1;1;1;1;.;.;.;.;–;–;–;–;–;–;–;–;2;2;1;1;.;.;.;.;2;2;1;1;.;.;.;.
9471214;      Zapfendorf, M;13;8;22;6;583;505;26,61;79,04;15;14;13;9;776;.;59,4;.;11;10;8;7;794;.;104,92;.;3;3;10;10;623;623;61,44;61,44
9471220;      Schlüsselfeld, St;35;20;93;13;840;670;8,99;51,78;38;19;72;13;828;731;11,43;54,85;29;11;156;9;1955;596;12,57;68,11;39;29;62;21;1693;1478;27,17;70,18
9471444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9472111;      Ahorntal;9;8;6;6;192;.;31,36;.;8;7;11;10;173;.;15,91;.;3;3;2;2;44;44;20;20;13;7;28;5;193;100;6,84;20,6
9472115;      Aufseß;1;1;1;1;.;.;.;.;1;1;1;1;.;.;.;.;9;4;7;3;106;96;15,8;29,46;3;1;3;1;39;.;14,76;.
9472116;      Bad Berneck i.Fichtelgebirge, St;6;4;9;8;236;.;25,51;.;4;2;3;2;93;.;36,03;.;18;13;25;17;796;783;31,44;45,3;19;15;24;20;916;907;37,97;45,38
9472118;      Betzenstein, St;9;4;10;5;265;253;27,5;46,28;5;3;5;3;195;.;40,75;.;8;6;7;6;353;.;49,57;.;15;7;21;18;713;700;33,66;38,23
9472119;      Bindlach;28;23;53;21;2866;2122;53,82;98,98;31;24;32;18;2549;2071;80,33;116,1;33;20;66;12;3654;1717;55,06;143,44;20;12;36;13;2942;1398;82,73;109,3
9472121;      Bischofsgrün;5;1;6;1;84;.;13,46;.;5;2;2;2;61;.;26,57;.;7;5;20;11;429;.;21,92;.;7;6;9;8;285;.;33,32;.
9472127;      Creußen, St;11;7;17;7;616;421;36,13;60,05;41;38;38;28;2587;2265;68,28;79,79;25;22;20;16;1202;1170;60,8;71,04;18;15;21;12;1180;967;55,73;81,01
9472131;      Eckersdorf;16;9;23;9;493;450;21,38;52,48;6;2;9;1;207;.;23,87;.;4;4;6;6;519;519;89,79;89,79;7;5;15;12;634;.;43,24;.
9472133;      Emtmannsberg;2;2;3;3;.;.;.;.;1;1;1;1;.;.;.;.;5;5;4;4;438;438;100;100;2;1;1;1;.;.;.;.
9472138;      Fichtelberg;4;2;5;3;50;.;11;.;3;2;17;4;124;.;7,31;.;6;6;12;12;333;333;27,38;27,38;3;2;4;2;154;.;42,02;.
9472139;      Gefrees, St;7;5;13;8;217;.;16,44;.;5;5;4;4;194;194;45,53;45,53;5;5;5;5;161;161;34,66;34,66;7;6;7;7;230;.;31,19;.
9472140;      Gesees;1;–;0;–;.;–;.;–;1;1;1;1;.;.;.;.;12;10;10;7;929;.;92,05;.;8;4;20;3;391;365;19,24;122,5
9472141;      Glashütten;7;7;6;6;356;356;63,31;63,31;7;6;8;7;364;.;45,64;.;3;3;4;4;163;163;45,99;45,99;–;–;–;–;–;–;–;–
9472143;      Goldkronach, St;5;4;8;3;178;.;22,45;.;10;8;7;6;420;.;59,71;.;4;4;3;3;238;238;89,17;89,17;6;4;13;4;321;.;25,32;.
9472146;      Haag;6;5;34;4;341;.;10,15;.;4;4;4;4;191;191;54,14;54,14;9;9;7;7;490;490;71,28;71,28;2;1;2;1;.;.;.;.
9472150;      Heinersreuth;31;23;37;34;3680;3598;98,56;107,22;19;16;14;13;2136;2129;155,43;168,4;6;3;11;3;1005;301;93,3;113,97;4;4;3;3;723;723;240,2;240,2
9472154;      Hollfeld, St;15;8;77;6;1689;251;21,98;38,8;12;10;37;10;803;.;21,6;.;15;9;13;7;335;254;25,55;34,57;15;12;13;9;361;353;27,47;38,49
9472155;      Hummeltal;2;2;2;2;.;.;.;.;4;3;12;2;238;.;20,28;.;14;14;10;10;1027;1027;106,36;106,36;7;5;8;6;613;.;81,65;.
9472156;      Kirchenpingarten;4;4;8;8;208;208;24,87;24,87;2;1;1;1;.;.;.;.;2;2;2;2;.;.;.;.;2;1;2;2;.;.;.;.
9472164;      Mehlmeisel;6;6;7;7;143;143;21,84;21,84;5;4;8;4;107;.;14,06;.;9;8;12;12;348;.;29,51;.;5;5;10;10;363;363;37,07;37,07
9472166;      Mistelbach;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;2;2;1;1;.;.;.;.;1;1;1;1;.;.;.;.
9472167;      Mistelgau;32;26;32;24;1811;1793;57,45;75,38;24;18;47;17;1120;1071;24,03;64,61;16;16;17;17;1107;1107;66,33;66,33;21;15;22;19;993;970;45,69;50,94
9472175;      Pegnitz, St;24;20;23;20;1985;1913;84,83;96,76;24;18;31;17;1493;1283;47,64;74,27;41;29;72;28;3242;2411;44,81;85,62;27;25;92;32;3636;.;39,43;.
9472176;      Plankenfels;2;2;1;1;.;.;.;.;7;7;7;7;306;306;42,68;42,68;9;8;11;9;321;.;29,46;.;2;–;33;–;.;–;.;–
9472177;      Plech, M;3;3;3;3;139;139;50,74;50,74;1;1;1;1;.;.;.;.;3;3;3;3;155;155;54,1;54,1;5;5;4;4;461;461;109,79;109,79
9472179;      Pottenstein, St;14;11;15;10;437;331;29,77;31,65;19;7;24;17;387;365;16,13;21,68;19;9;57;8;696;484;12,28;58,74;10;7;7;6;361;357;51,36;56,21
9472180;      Prebitz;–;–;–;–;–;–;–;–;2;2;2;2;.;.;.;.;2;2;2;2;.;.;.;.;1;–;0;–;.;–;.;–
9472184;      Schnabelwaid, M;1;1;3;3;.;.;.;.;2;2;7;7;.;.;.;.;2;2;2;2;.;.;.;.;4;2;32;2;204;.;6,44;.
9472188;      Seybothenreuth;2;2;1;1;.;.;.;.;2;2;2;2;.;.;.;.;5;4;4;3;294;.;74,52;.;2;2;2;2;.;.;.;.
9472190;      Speichersdorf;20;14;53;15;826;714;15,68;46,55;30;29;26;25;1685;.;64,13;.;20;18;58;21;978;.;16,93;.;7;5;7;4;234;.;35,28;.
9472197;      Waischenfeld, St;11;4;18;3;149;106;8,33;34,93;10;8;16;9;469;.;28,52;.;8;7;11;11;280;.;24,82;.;15;13;12;11;567;.;46,66;.
9472198;      Warmensteinach;1;–;88;–;.;–;.;–;2;2;2;2;.;.;.;.;3;3;3;3;116;116;39,3;39,3;3;2;3;2;111;.;42,76;.
9472199;      Weidenberg, M;25;6;44;5;636;439;14,51;83,59;11;8;21;7;833;587;39,7;81,75;9;8;8;8;550;.;65,64;.;25;21;21;17;1867;1856;90,34;107,65
9472444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9473112;      Ahorn;3;3;2;2;99;99;58,77;58,77;6;6;5;5;207;207;37,86;37,86;6;6;7;7;342;342;49,55;49,55;2;2;2;2;.;.;.;.
9473120;      Dörfles-Esbach;1;1;5;5;.;.;.;.;–;–;–;–;–;–;–;–;19;19;12;12;1126;1126;92,27;92,27;6;5;5;3;483;.;89,03;.
9473121;      Ebersdorf b.Coburg;25;19;26;16;1367;1003;52,46;63,08;45;39;35;31;1979;1717;56,08;56,18;30;26;23;19;1027;861;45,43;44,29;40;37;54;44;3144;2835;57,95;64,05
9473132;      Großheirath;7;5;4;3;193;.;48,44;.;7;5;5;2;206;.;39,8;.;4;4;21;21;739;739;34,56;34,56;2;2;2;2;.;.;.;.
9473134;      Grub a.Forst;5;3;26;3;.;.;.;.;2;1;4;1;.;.;.;.;1;1;1;1;.;.;.;.;3;3;4;4;253;253;67,22;67,22
9473138;      Itzgrund;15;15;14;14;415;415;28,67;28,67;14;13;13;12;419;.;31,75;.;13;9;16;14;380;376;23,82;27,33;3;3;7;7;173;173;23,43;23,43
9473141;      Lautertal;25;24;45;43;2018;.;45,01;.;21;18;19;16;1456;1440;78,32;90,75;27;27;19;19;2293;2293;120,68;120,68;11;10;10;9;842;.;82,32;.
9473144;      Meeder;14;9;20;7;657;354;32,44;47,69;26;11;123;11;853;562;6,95;50,09;16;11;51;12;543;419;10,74;35,42;8;6;12;9;279;.;23,51;.
9473151;      Neustadt b.Coburg, GKSt;22;19;39;17;1160;658;29,97;39;30;25;62;20;1583;1020;25,33;50,04;24;19;60;27;1565;883;26,09;33,08;22;19;35;26;1219;980;34,96;37,17
9473153;      Niederfüllbach;–;–;–;–;–;–;–;–;2;–;21;–;.;–;.;–;–;–;–;–;–;–;–;–;11;11;8;8;638;638;83,99;83,99
9473158;      Bad Rodach, St;23;11;26;14;607;527;23,24;38;13;10;24;11;521;443;21,8;41,52;19;18;18;18;1058;.;58,04;.;22;21;33;33;2555;.;77,23;.
9473159;      Rödental, St;23;20;33;25;1951;1023;58,43;40,27;25;24;24;22;1149;.;48,73;.;25;24;30;23;1792;.;59,51;.;24;22;38;22;2333;.;61,38;.
9473165;      Seßlach, St;9;5;18;4;277;228;15,38;56,15;8;7;13;9;403;.;30,11;.;18;18;17;17;1145;1145;66,02;66,02;2;2;1;1;.;.;.;.
9473166;      Sonnefeld;12;9;14;7;494;351;35,3;51,35;11;9;18;8;703;.;38,48;.;10;6;28;7;1723;397;61,6;59,97;15;14;15;13;1089;.;73,58;.
9473170;      Untersiemau;18;17;19;15;906;.;48,03;.;18;16;29;19;1120;.;38,38;.;21;18;24;21;1368;1262;56,78;61;34;31;35;30;2072;1845;59,35;62,48
9473174;      Weidhausen b.Coburg;8;8;7;7;341;341;52,02;52,02;22;15;70;35;1819;1040;25,88;29,76;12;11;11;11;.;.;.;.;18;17;20;14;976;.;48,44;.
9473175;      Weitramsdorf;18;17;17;12;1128;.;67,58;.;19;18;22;22;1979;.;88,15;.;24;22;17;17;1496;.;87,03;.;17;17;13;13;1140;1140;87,85;87,85
9473444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9474119;      Dormitz;2;2;1;1;.;.;.;.;2;2;1;1;.;.;.;.;2;2;4;4;.;.;.;.;2;1;1;1;.;.;.;.
9474121;      Ebermannstadt, St;15;15;11;11;1701;1701;148,08;148,08;16;14;13;10;1344;.;102,64;.;9;9;6;6;959;959;160,84;160,84;4;3;3;2;388;.;144,26;.
9474122;      Effeltrich;1;1;1;1;.;.;.;.;2;2;1;1;.;.;.;.;1;1;1;1;.;.;.;.;6;6;14;14;3292;3292;239,46;239,46
9474123;      Eggolsheim, M;17;11;17;8;1501;993;87,46;124,24;28;15;24;11;1626;1360;67,96;122,89;17;8;21;6;1716;1189;81,31;192,47;32;25;26;23;3753;3595;146,01;159,35
9474124;      Egloffstein, M;14;9;10;7;626;597;61,59;83,31;6;5;4;4;268;.;60,22;.;10;8;9;8;783;.;84,07;.;9;9;11;11;671;671;63,49;63,49
9474126;      Forchheim, GKSt;25;20;23;14;5621;4603;246,9;338,92;27;23;40;32;10125;9499;250,18;300,33;21;12;55;8;8028;3541;145,24;418,6;21;18;62;19;10725;6690;174,09;349,66
9474129;      Gößweinstein, M;4;4;4;4;229;229;54,52;54,52;11;11;9;9;532;532;60,95;60,95;7;6;8;8;352;.;45,55;.;13;12;14;13;921;.;67,23;.
9474132;      Gräfenberg, St;31;29;28;22;2628;.;92,54;.;18;16;17;11;1569;.;94,11;.;23;22;20;18;1743;.;89,39;.;20;20;18;18;2628;2628;144,67;144,67
9474133;      Hallerndorf;13;11;18;6;1165;.;64,22;.;13;9;15;9;1132;1085;77,48;121,98;8;5;14;3;1083;581;78,5;209,72;2;1;1;1;.;.;.;.
9474134;      Hausen;15;14;16;15;3993;.;254,98;.;16;12;17;7;3467;2115;209,9;312,11;3;3;2;2;557;557;262,47;262,47;6;5;5;4;1559;.;284,95;.
9474135;      Heroldsbach;15;15;9;9;2701;2701;300,59;300,59;14;6;12;8;1872;1828;161,56;223,36;7;7;5;5;1142;1142;227,28;227,28;5;5;3;3;1007;1007;313,38;313,38
9474137;      Hetzles;2;2;1;1;.;.;.;.;1;1;1;1;.;.;.;.;2;2;1;1;.;.;.;.;1;1;1;1;.;.;.;.
9474138;      Hiltpoltstein, M;11;11;8;8;599;599;70,83;70,83;5;3;9;6;286;.;32,46;.;3;1;21;1;125;.;5,87;.;4;3;3;2;264;.;101,5;.
9474140;      Igensdorf, M;5;5;4;4;664;664;153,48;153,48;14;13;9;9;1472;.;154,95;.;7;6;13;5;1333;.;105,82;.;10;8;10;5;1441;.;141,2;.
9474143;      Kirchehrenbach;4;3;4;3;587;.;161,34;.;2;1;2;1;.;.;.;.;3;–;18;–;349;–;19,66;–;4;2;8;3;730;.;94,39;.
9474144;      Kleinsendelbach;4;3;3;2;453;.;167,82;.;2;2;1;1;.;.;.;.;1;1;1;1;.;.;.;.;4;1;8;1;272;.;35,03;.
9474145;      Kunreuth;5;5;3;3;387;387;126,32;126,32;–;–;–;–;–;–;–;–;1;–;0;–;.;–;.;–;2;1;1;1;.;.;.;.
9474146;      Langensendelbach;3;3;1;1;641;641;446,36;446,36;2;1;2;1;.;.;.;.;5;5;5;5;2447;2447;504,75;504,75;7;7;4;4;2511;2511;558,06;558,06
9474147;      Leutenbach;5;3;13;4;233;.;18,34;.;2;2;2;2;.;.;.;.;2;2;2;2;.;.;.;.;3;2;2;1;165;.;108,79;.
9474154;      Neunkirchen a.Brand, M;5;3;14;8;2358;.;170,27;.;8;5;7;3;1337;704;199,59;265,51;8;7;8;5;1865;.;223,33;.;10;9;14;11;4218;.;298,42;.
9474156;      Obertrubach;8;8;7;7;334;334;45,85;45,85;8;8;10;10;392;392;38,24;38,24;7;7;7;7;254;254;37,78;37,78;7;7;6;6;298;298;45,88;45,88
9474158;      Pinzberg;4;3;9;3;331;.;36,31;.;6;4;4;2;464;.;124,58;.;3;3;2;2;389;389;169,18;169,18;11;7;16;7;1948;1057;123,69;158,74
9474160;      Poxdorf;2;1;1;1;.;.;.;.;2;2;1;1;.;.;.;.;10;10;4;4;1108;1108;270;270;1;1;1;1;.;.;.;.
9474161;      Pretzfeld, M;4;2;4;1;309;.;72,58;.;6;3;4;2;359;350;81,21;142,24;4;4;2;2;246;246;122,19;122,19;6;6;4;4;739;739;204,21;204,21
9474168;      Unterleinleiter;1;1;2;2;.;.;.;.;1;1;1;1;.;.;.;.;2;2;3;3;.;.;.;.;4;4;4;4;338;338;83,55;83,55
9474171;      Weilersbach;6;6;8;8;848;848;105,21;105,21;6;6;5;5;913;913;189,89;189,89;2;2;1;1;.;.;.;.;3;2;3;1;264;.;78,75;.
9474173;      Weißenohe;10;9;5;5;602;.;117,97;.;3;2;3;2;243;.;96,71;.;2;2;1;1;.;.;.;.;12;10;7;5;851;.;119,94;.
9474175;      Wiesenthau;5;5;4;4;741;741;210,69;210,69;5;1;8;1;193;.;23,38;.;3;1;4;1;209;.;59,26;.;24;23;17;16;3382;.;201,42;.
9474176;      Wiesenttal, M;4;2;4;2;62;.;17,06;.;6;6;7;7;574;574;81,59;81,59;9;8;30;10;675;.;22,38;.;6;6;9;9;577;577;67,04;67,04
9475112;      Bad Steben, M;11;11;13;13;510;510;38,82;38,82;9;8;6;6;250;.;39,73;.;10;10;10;10;240;240;25,27;25,27;9;8;25;20;499;.;20,21;.
9475113;      Berg;3;2;25;2;210;.;8,52;.;6;4;24;1;203;.;8,45;.;3;2;2;1;36;.;21,16;.;4;4;2;2;35;35;18,47;18,47
9475120;      Döhlau;14;14;19;19;658;658;33,87;33,87;9;6;19;5;495;205;25,86;45,06;11;6;11;5;387;253;33,77;50,49;6;6;5;5;255;255;56,42;56,42
9475123;      Feilitzsch;6;4;18;3;410;.;23,2;.;3;3;2;2;94;94;44,73;44,73;7;6;5;4;116;.;24,37;.;3;3;2;2;125;125;52,4;52,4
9475127;      Gattendorf;9;–;141;–;1082;–;7,68;–;5;5;3;3;145;145;48,74;48,74;11;11;9;9;254;254;27,24;27,24;9;4;270;5;8193;161;30,38;33,21
9475128;      Geroldsgrün;7;5;9;5;82;.;9;.;4;3;10;10;23;.;2,27;.;3;2;1;1;32;.;24,84;.;4;3;4;3;91;.;24,41;.
9475136;      Helmbrechts, St;10;5;23;6;379;177;16,6;31,44;10;9;11;10;306;.;27,82;.;30;26;29;26;875;807;30,36;30,82;28;23;39;25;852;592;21,83;23,44
9475137;      Issigau;4;4;3;3;60;60;18,15;18,15;3;3;3;3;79;79;26,12;26,12;2;2;3;3;.;.;.;.;5;5;4;4;95;95;21,3;21,3
9475141;      Köditz;4;4;3;3;135;135;41,42;41,42;9;8;21;21;490;.;23,28;.;16;15;12;12;609;.;50,79;.;10;9;9;9;480;.;53,86;.
9475142;      Konradsreuth;7;6;4;4;301;.;66,94;.;4;4;3;3;158;158;58,48;58,48;4;4;3;3;185;185;55,78;55,78;8;7;13;5;485;.;37,53;.
9475145;      Leupoldsgrün;5;1;3;1;35;.;12,32;.;3;3;1;1;39;39;33,5;33,5;4;4;4;4;181;181;48,75;48,75;5;5;3;3;153;153;52,52;52,52
9475146;      Lichtenberg, St;5;5;7;7;101;101;13,91;13,91;5;5;6;6;123;123;20,49;20,49;5;4;3;3;93;.;30,39;.;8;8;8;8;192;192;25,34;25,34
9475154;      Münchberg, St;24;13;26;10;502;362;19,22;35,62;30;17;90;17;851;519;9,5;29,8;18;7;22;6;457;283;20,32;46,22;15;9;54;8;533;349;9,93;46,37
9475156;      Naila, St;7;6;6;4;267;.;46,57;.;10;7;14;7;383;213;26,63;30,62;13;9;14;6;292;208;21,02;34,13;19;15;34;13;680;375;20,08;29,82
9475158;      Oberkotzau, M;9;9;20;20;665;665;33,93;33,93;10;6;14;6;189;166;13,86;26,9;2;2;1;1;.;.;.;.;6;6;7;7;260;260;38,88;38,88
9475161;      Regnitzlosau;7;5;4;3;103;.;25,77;.;11;7;5;3;65;57;13,19;21,12;4;3;17;4;134;.;7,78;.;5;5;4;4;255;255;69,38;69,38
9475162;      Rehau, St;22;16;40;25;1059;716;26,82;28,43;20;15;39;28;1242;1005;31,97;36,05;20;17;28;22;842;818;30,01;36,86;29;24;45;41;1535;1351;34,19;33,32
9475165;      Schauenstein, St;2;2;1;1;.;.;.;.;1;1;1;1;.;.;.;.;3;3;2;2;30;30;16,4;16,4;3;3;2;2;16;16;10,04;10,04
9475168;      Schwarzenbach a.d.Saale, St;8;6;24;11;215;.;9,09;.;10;9;13;10;298;.;23,5;.;17;14;16;12;680;645;41,3;52,49;28;25;36;27;1459;1309;40,13;48,29
9475169;      Schwarzenbach a.Wald, St;9;8;19;11;185;.;9,83;.;7;4;7;6;124;120;17,78;18,74;14;7;19;16;466;461;24,89;28,46;8;6;17;6;247;.;14,48;.
9475171;      Selbitz, St;8;6;22;3;387;.;17,32;.;24;8;84;7;889;166;10,55;23,77;23;17;36;23;672;464;18,51;20,48;21;18;37;20;722;446;19,38;21,98
9475174;      Sparneck, M;6;2;6;2;84;.;14,91;.;3;3;3;3;74;74;22,43;22,43;4;4;5;5;156;156;31,52;31,52;2;2;2;2;.;.;.;.
9475175;      Stammbach, M;1;1;1;1;.;.;.;.;12;12;10;10;405;405;39,83;39,83;7;6;6;5;179;.;28,92;.;12;10;15;8;244;.;16,53;.
9475181;      Töpen;5;5;5;5;186;186;40,79;40,79;3;3;4;4;68;68;17,06;17,06;6;5;7;6;144;.;20,49;.;2;1;5;5;.;.;.;.
9475182;      Trogen;1;1;1;1;.;.;.;.;2;2;2;2;.;.;.;.;10;10;13;13;361;361;27,04;27,04;17;17;14;14;558;558;38,76;38,76
9475184;      Weißdorf;3;3;2;2;69;69;32,67;32,67;4;4;4;4;141;141;37,17;37,17;10;9;12;8;280;.;22,94;.;11;11;12;12;382;382;32,19;32,19
9475189;      Zell im Fichtelgebirge, M;3;–;10;–;21;–;2,19;–;1;1;1;1;.;.;.;.;4;3;3;3;69;.;22,95;.;5;5;5;5;155;155;30,16;30,16
9475444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9476145;      Kronach, St;27;16;30;17;1633;1070;53,6;62,76;17;9;25;13;677;381;27,29;28,58;21;18;22;15;1015;913;45,9;60,93;26;22;23;17;1104;937;48,28;53,93
9476146;      Küps, M;24;23;25;25;924;.;37;.;15;12;21;13;706;581;32,98;45,92;21;18;23;17;735;598;32,24;35,32;18;18;16;16;859;859;54,69;54,69
9476152;      Ludwigsstadt, St;3;3;2;2;28;28;13,38;13,38;4;1;2;1;43;.;21,63;.;4;3;13;12;613;.;47,51;.;9;9;11;11;245;245;22,84;22,84
9476154;      Mitwitz, M;3;3;2;2;68;68;38,92;38,92;2;1;4;0;.;.;.;.;6;5;5;5;288;.;54,44;.;23;23;23;23;1379;1379;60,74;60,74
9476159;      Nordhalben, M;1;–;1;–;.;–;.;–;7;3;3;2;55;51;16,48;26,54;5;2;2;1;61;.;29,17;.;1;1;1;1;.;.;.;.
9476164;      Pressig, M;8;6;7;6;194;.;27,77;.;10;7;6;5;182;178;28,51;37,48;6;5;3;3;116;.;35,41;.;5;5;7;7;200;200;28,88;28,88
9476166;      Reichenbach;1;1;1;1;.;.;.;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9476171;      Schneckenlohe;1;1;1;1;.;.;.;.;1;1;1;1;.;.;.;.;2;1;1;1;.;.;.;.;6;6;5;5;200;200;43,47;43,47
9476175;      Steinbach a.Wald;9;9;6;6;141;141;23,66;23,66;9;8;9;8;181;.;20,22;.;15;11;16;11;167;150;10,26;13,5;12;9;21;7;367;170;17,06;22,66
9476177;      Steinwiesen, M;2;2;4;4;.;.;.;.;3;3;2;2;80;80;33,72;33,72;5;5;5;5;135;135;28,29;28,29;9;9;8;8;151;151;19,25;19,25
9476178;      Stockheim;6;6;6;6;210;210;35,03;35,03;6;6;6;6;210;210;36,69;36,69;9;9;9;9;387;387;42,41;42,41;17;16;21;18;880;.;41,82;.
9476179;      Tettau, M;5;2;7;2;168;.;22,65;.;7;3;19;2;386;57;19,78;25,89;2;–;1;–;.;–;.;–;7;5;8;5;189;.;23,62;.
9476180;      Teuschnitz, St;–;–;–;–;–;–;–;–;5;4;4;2;79;.;22,22;.;3;2;1;1;14;.;15,19;.;1;1;1;1;.;.;.;.
9476182;      Tschirn;2;2;2;2;.;.;.;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;1;1;1;.;.;.;.
9476183;      Marktrodach, M;18;8;37;7;525;327;14,35;48,56;13;9;24;9;531;398;22,55;44,46;14;10;14;9;574;464;40,76;53,17;5;5;5;5;219;219;47,32;47,32
9476184;      Wallenfels, St;4;1;1;0;20;.;25,31;.;1;–;0;–;.;–;.;–;7;7;4;4;123;123;30,89;30,89;3;3;2;2;34;34;16,04;16,04
9476185;      Weißenbrunn;1;1;0;0;.;.;.;.;15;–;4;–;7;–;1,5;–;6;6;5;5;250;250;50,12;50,12;17;17;12;12;765;765;62,73;62,73
9476189;      Wilhelmsthal;8;4;6;4;128;121;19,9;32,75;9;5;7;5;121;116;16,68;22,11;6;4;11;5;183;.;16,3;.;5;2;12;1;153;.;12,46;.
9476444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9477117;      Grafengehaig, M;3;3;0;0;2;2;5,92;5,92;2;2;7;7;.;.;.;.;1;1;7;7;.;.;.;.;3;3;1;1;13;13;13,48;13,48
9477118;      Guttenberg;1;1;0;0;.;.;.;.;1;1;1;1;.;.;.;.;1;1;1;1;.;.;.;.;–;–;–;–;–;–;–;–
9477119;      Harsdorf;1;1;2;2;.;.;.;.;7;–;7;–;19;–;2,88;–;15;4;33;5;350;242;10,65;46,45;9;7;16;5;536;.;33,39;.
9477121;      Himmelkron;8;3;17;3;589;173;34,68;64,06;9;8;6;5;344;.;59,68;.;11;9;23;12;1368;.;58,23;.;12;10;20;12;1027;.;52,21;.
9477124;      Kasendorf, M;7;6;19;16;401;.;21,46;.;6;4;18;3;245;.;13,26;.;4;4;3;3;137;137;43,12;43,12;10;9;8;8;467;.;59,56;.
9477127;      Ködnitz;4;2;47;1;208;.;4,43;.;3;3;2;2;86;86;39,93;39,93;15;2;188;2;709;.;3,77;.;8;4;50;9;390;255;7,85;28,3
9477128;      Kulmbach, GKSt;42;31;75;26;4008;2152;53,66;83,04;52;49;54;41;4547;4104;84,83;101,28;42;37;49;40;3945;3872;79,77;97,19;43;26;68;23;3227;2154;47,56;95,03
9477129;      Kupferberg, St;1;1;1;1;.;.;.;.;2;2;2;2;.;.;.;.;3;2;2;2;96;.;39,86;.;6;6;5;5;255;255;48,38;48,38
