;;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Einkommensgrößenklassen;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;0 bis  unter 5000 EUR;;;5000 bis unter 10000 EUR;;;10000 bis unter 15000 EUR;;;15000 bis unter 20000 EUR;;;20000 bis unter 25000 EUR;;;25000 bis unter 30000 EUR;;;30000 bis unter 35000 EUR;;;35000 bis unter 50000 EUR;;;50000 EUR und mehr;;
;;;;;;;;;;;;;;;;;;;;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer
;;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR
9179119;      Emmering;3517;163399;31955;3541;173618;34276;3556;178719;35154;3588;185842;36149;3617;234138;55706;3687;190102;36379;394;602;15;192;1448;35;206;2585;67;277;4863;247;237;5320;393;257;7100;612;244;7902;835;580;24393;3319;1300;135890;30855
9179121;      Fürstenfeldbruck, GKSt;18935;778955;138700;19330;817259;144638;19653;861958;155329;19891;888904;158320;20190;936163;168015;20207;943116;170169;1912;3086;64;1112;8483;154;1296;16347;443;1480;25873;1272;1473;33232;2412;1567;43124;3831;1491;48402;4941;3635;152750;20279;6241;611820;136773
9179123;      Germering, GKSt;21335;941050;175584;21643;996990;188148;21915;1036364;195662;22116;1073128;202117;22431;1171633;231108;22517;1147798;221839;2087;3264;136;1114;8485;153;1375;17320;454;1635;28578;1422;1473;33216;2299;1508;41454;3543;1524;49375;5014;3959;166390;22014;7842;799715;186804
9179125;      Grafrath;1895;134103;31196;1939;142386;31974;1952;130986;28293;1977;130941;27229;2026;133994;31240;2034;136507;29525;176;283;5;97;729;45;103;1278;24;133;2347;120;118;2640;183;119;3278;284;136;4439;494;294;12280;1599;858;109233;26772
9179126;      Gröbenzell;10503;565373;120455;10561;605319;134552;10576;618210;137580;10676;657764;146316;10800;657787;145012;10708;665762;144086;1023;1615;49;484;3644;89;596;7452;196;686;11982;552;656;14751;1085;728;20065;1698;631;20510;2094;1638;68933;9070;4266;516810;129252
9179128;      Hattenhofen;804;33313;5671;799;34909;5959;793;36987;6491;793;39584;7126;799;40235;7119;792;41048;7268;64;111;2;46;366;7;50;640;18;50;882;48;52;1189;83;50;1376;116;64;2067;220;130;5445;643;286;28972;6130
9179130;      Jesenwang;759;32749;6028;760;34048;6068;765;35848;6526;791;37676;6659;776;39239;6869;790;39193;6757;59;81;2;30;243;3;39;489;14;45;777;39;55;1232;70;58;1595;141;70;2265;220;140;5755;768;294;26756;5500
9179131;      Kottgeisering;777;39901;8142;806;42958;8866;789;44409;9056;828;46756;9517;821;52328;12198;828;48630;9988;79;151;6;38;290;6;48;601;11;50;881;49;46;1048;59;50;1379;118;48;1558;163;128;5401;684;341;37320;8892
9179132;      Landsberied;761;40182;7770;782;42820;8218;802;45773;8936;819;46110;8810;826;50934;10489;851;52414;10512;66;122;2;38;292;5;49;602;13;50;868;45;50;1123;86;56;1547;133;48;1567;165;136;5644;766;358;40650;9297
9179134;      Maisach;7221;328096;60539;7320;343773;64287;7437;362521;67832;7641;377961;70266;7691;402958;77085;7657;412480;80467;670;1098;20;344;2573;46;450;5670;145;482;8477;427;539;12128;894;563;15508;1313;516;16765;1807;1280;53943;7135;2813;296318;68680
9179136;      Mammendorf;2522;118200;22494;2566;123293;23838;2624;131030;25500;2603;140102;27231;2645;144185;27680;2663;147664;28992;249;384;8;123;936;16;148;1866;48;177;3090;168;166;3740;289;179;4938;437;206;6683;704;449;18745;2506;966;107281;24816
9179137;      Mittelstetten;801;34892;6118;813;35364;6077;819;36807;6352;825;38359;6475;848;40839;7053;847;42472;7208;52;87;1;48;376;7;70;885;16;55;938;52;59;1349;87;53;1450;121;61;1985;210;151;6309;815;298;29094;5898
9179138;      Moorenweis;1989;94349;16503;2034;98171;17596;2073;101703;18017;2136;106235;18772;2156;111609;19877;2143;113159;20238;160;283;3;96;739;9;135;1673;37;107;1883;92;145;3268;225;139;3829;350;143;4625;477;417;17617;2281;801;79243;16763
9179140;      Oberschweinbach;876;39150;6872;869;41071;7366;866;43794;8458;847;46491;8997;869;45983;8370;879;47476;9265;83;136;1;38;301;7;53;666;12;44;756;32;52;1168;85;82;2261;211;57;1856;176;144;6017;788;326;34314;7954
9179142;      Olching, St;14355;683728;131079;14606;717605;138898;14759;749790;147964;14925;803501;162116;15044;818520;161098;15139;819174;160536;1424;2236;41;742;5629;114;901;11302;283;1010;17692;981;971;21904;1526;1029;28253;2399;968;31484;3320;2474;103877;13987;5620;596796;137884
9179145;      Puchheim, St;10677;508198;99352;10894;532132;103908;10916;539945;104422;11036;564241;110355;11143;576974;110835;11054;579747;111493;1115;1792;40;558;4258;107;662;8250;263;765;13484;673;734;16495;1072;803;22091;1824;696;22571;2204;1757;73553;9484;3964;417253;95826
9179147;      Schöngeising;934;46298;8917;947;46566;8788;965;50424;9808;984;53281;10332;1010;55534;10820;996;56897;11309;93;142;2;49;378;6;63;796;17;60;1036;42;52;1183;85;61;1678;144;74;2392;240;139;5810;794;405;43483;9979
9179149;      Türkenfeld;1961;92294;17679;1957;95426;18295;1943;99818;19765;1940;109685;22459;1969;108135;21382;1969;108418;20884;198;345;5;87;646;9;99;1248;30;121;2105;111;115;2572;170;138;3792;338;164;5322;621;324;13636;1755;723;78751;17844
9180112;      Bad Kohlgrub;1318;43264;6315;1385;48450;7560;1420;51175;7823;1443;53919;8328;1468;57587;9084;1472;61623;10081;131;261;12;97;740;11;140;1742;41;123;2138;100;121;2717;175;116;3145;280;109;3540;389;288;12014;1470;347;35327;7602
9180113;      Bad Bayersoien;619;19785;2823;648;20911;3012;668;23590;3618;644;24027;3679;654;25466;3961;666;26926;4253;54;94;2;38;274;3;62;766;17;63;1079;50;52;1174;84;57;1587;141;62;2017;212;126;5200;668;152;14735;3076
9180114;      Eschenlohe;763;27649;4622;773;29427;4921;770;30352;5126;793;32076;5223;800;33874;5558;801;34594;5695;72;118;3;35;259;3;52;656;13;65;1132;51;80;1813;130;67;1842;168;63;2037;215;158;6612;843;209;20126;4269
9180115;      Ettal;384;12337;1898;375;13013;2002;371;13425;2054;381;13497;2049;365;13846;2100;345;13233;1957;37;68;3;28;220;4;28;358;11;29;511;32;31;696;47;23;635;52;29;950;97;56;2372;284;84;7422;1426
9180116;      Farchant;1920;72563;11603;1932;75309;12310;1940;80729;13590;1958;83833;14012;1976;86917;14379;1980;87554;14670;145;248;5;89;697;12;164;2065;51;159;2739;131;182;4103;307;194;5353;502;167;5404;608;383;15817;1983;497;51129;11071
9180117;      Garmisch-Partenkirchen, M;14281;548933;98488;14403;583772;107364;14547;601492;109575;14698;636875;117118;14948;701586;137037;14874;678288;128537;1358;2390;95;986;7479;512;1333;16751;473;1477;25722;1568;1245;28079;2169;1241;34045;3102;1131;36735;3906;2492;103881;13709;3611;423207;103003
9180118;      Grainau;1780;64638;10629;1790;66853;11173;1852;68976;11597;1844;73467;11914;1837;75694;12260;1826;82133;13618;146;258;6;117;902;24;152;1910;53;183;3172;199;181;4055;294;143;3931;352;151;4905;509;313;13099;1574;440;49901;10608
9180119;      Großweil;736;30006;4956;753;31038;5015;756;34266;5740;771;34721;5683;787;37857;6298;794;38357;6514;75;122;2;33;250;4;47;604;9;43;749;41;54;1209;82;52;1436;115;59;1926;280;154;6597;842;277;25463;5139
9180122;      Krün;1056;36837;6144;1063;35519;5746;1111;38570;6045;1106;41120;6582;1094;42187;6643;1078;44986;7526;93;180;4;57;431;6;97;1200;40;148;2590;145;89;1997;141;105;2889;226;87;2831;289;165;6873;877;237;25995;5799
9180123;      Mittenwald, M;3886;117662;15645;3905;120804;15852;3903;124700;16630;3919;131254;17734;3910;137133;18933;3842;135351;18509;321;553;12;226;1751;39;390;4949;134;390;6854;360;338;7572;577;376;10383;967;343;11093;1142;723;29989;3811;735;62207;11466
9180124;      Murnau a.Staffelsee, M;6441;306425;62726;6534;321337;64634;6640;331410;66732;6606;337010;67567;6677;353577;71644;6656;360833;73774;522;907;27;337;2579;40;493;6204;261;503;8826;425;479;10794;820;483;13262;1181;509;16515;1740;1174;49295;6588;2156;252450;62692
9180125;      Oberammergau;2612;90274;14197;2658;93331;14520;2699;101017;16090;2746;104294;16621;2788;111513;17987;2792;110677;17928;311;576;11;210;1600;32;249;3120;103;259;4549;228;245;5505;405;211;5792;469;198;6435;694;460;19128;2405;649;63971;13582
9180126;      Oberau;1589;52788;8074;1633;55957;8604;1604;58919;9302;1676;63139;9868;1658;67171;10717;1669;67789;10855;169;292;6;96;740;12;152;1905;44;142;2496;123;155;3499;241;140;3861;344;142;4642;480;248;10321;1304;425;40034;8301
9180127;      Ohlstadt;1705;64844;10571;1721;69038;11388;1751;73080;12284;1761;78131;13236;1784;81553;13773;1791;84627;14562;156;269;4;82;649;9;125;1572;30;137;2390;112;127;2845;215;131;3607;307;147;4777;500;336;14041;1784;550;54476;11601
9180128;      Riegsee;607;26482;4976;618;31016;6057;616;30330;5826;638;32737;6245;630;35587;7119;615;34809;6877;44;73;1;32;259;4;35;430;9;36;623;38;49;1095;70;45;1217;130;53;1719;199;116;4880;620;205;24513;5807
9180129;      Saulgrub;825;28891;4397;813;28640;4216;819;30282;4534;833;31614;4667;845;34459;5234;853;36473;5695;72;141;1;41;315;8;62;789;17;73;1271;73;77;1754;129;79;2190;189;66;2156;216;162;6733;844;221;21124;4218
9180131;      Schwaigen;287;10550;1654;296;11296;1726;299;13110;2298;305;13798;2484;310;14814;2656;303;14145;2471;25;57;.;18;151;.;19;246;5;17;297;13;21;476;29;24;671;64;23;761;78;70;2901;349;86;8586;1930
9180132;      Seehausen a.Staffelsee;1173;98222;24865;1196;64082;13862;1186;67955;14410;1232;71933;15592;1270;81426;19327;1254;78536;17029;123;231;25;73;559;9;81;1024;23;83;1430;83;101;2243;144;89;2443;200;80;2601;284;192;8086;1051;432;59919;15210
9180133;      Spatzenhausen;388;14867;2296;394;15246;2283;407;15507;2287;406;16116;2352;420;17579;2714;413;17967;2822;29;43;.;21;166;.;29;359;4;25;426;18;28;634;61;36;1000;94;40;1292;130;87;3661;484;118;10386;2031
9180134;      Uffing a.Staffelsee;1537;72508;13688;1542;74012;13896;1529;78829;15002;1561;81581;15168;1571;86448;16678;1592;87311;16555;124;227;37;75;572;49;114;1408;28;116;2016;95;117;2625;190;111;3057;261;108;3526;381;283;11904;1607;544;61977;13907
9180135;      Unterammergau;751;25715;4101;777;27665;4664;775;28027;4094;809;30867;5155;826;32431;4871;836;33634;5180;69;108;2;51;391;11;86;1084;27;79;1378;68;81;1806;130;66;1828;150;69;2243;245;154;6433;814;181;18363;3733
9180136;      Wallgau;742;24501;3475;757;25001;3430;757;26457;4038;769;27996;4197;787;29575;4318;780;30094;4441;63;118;2;46;358;15;63;787;22;81;1419;65;70;1564;149;79;2176;196;68;2221;260;137;5606;680;173;15845;3052
9180444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9181111;      Apfeldorf;601;24719;4105;589;25414;4195;610;26988;4481;602;27932;4767;598;28098;4755;628;31390;5635;67;132;1;30;225;3;38;483;8;35;612;28;35;788;56;48;1322;106;40;1302;142;127;5350;693;208;21176;4597
9181113;      Denklingen;1360;56885;9921;1398;59243;10359;1429;64117;11379;1468;67793;11949;1521;73162;13131;1523;72641;12854;147;241;4;57;428;6;104;1341;29;101;1777;90;97;2194;145;96;2647;227;129;4198;445;323;13416;1804;469;46399;10105
9181114;      Dießen am Ammersee, M;5404;258808;54667;5464;273616;56135;5532;287584;61354;5607;303539;66286;5644;317723;66440;5709;336942;72720;559;969;21;345;2597;48;412;5189;148;416;7223;512;385;8678;585;372;10245;890;346;11249;1189;886;37056;4727;1988;253737;64599
9181115;      Eching am Ammersee;872;51697;11248;889;53702;12635;886;54903;12239;917;58207;13088;933;59923;13785;915;57058;12473;76;115;3;40;324;8;49;618;11;64;1106;50;55;1260;78;48;1321;110;57;1841;188;145;6055;835;381;44418;11189
9181116;      Egling a.d.Paar;1105;49779;8506;1139;50340;8518;1172;54441;9423;1190;57922;10181;1211;60755;10589;1251;63036;10955;101;144;2;62;466;12;88;1084;24;66;1150;50;68;1546;116;85;2346;189;90;2935;300;250;10470;1353;441;42896;8909
9181118;      Eresing;851;46526;9332;856;46237;9370;864;50172;10475;901;54926;11410;902;56607;11810;947;61802;14117;95;160;2;39;283;6;59;722;14;68;1178;56;51;1158;86;47;1294;97;55;1784;196;154;6450;804;379;48772;12857
9181120;      Finning;900;42954;8159;911;45580;8589;949;48348;9346;991;51510;9863;1007;55352;10881;1002;53443;10011;71;112;1;61;471;4;71;864;12;54;945;44;54;1205;78;71;1962;184;63;2066;214;181;7632;1061;376;38184;8412
9181121;      Fuchstal;1893;81408;14162;1938;82976;13960;1978;88276;15248;1997;96016;17276;2066;99753;17651;2090;102913;19041;218;331;6;95;749;15;136;1718;41;141;2465;114;167;3765;290;160;4408;429;139;4498;470;355;14847;1844;679;70132;15832
9181122;      Geltendorf;2879;127211;22509;2942;134411;23762;2965;141306;25567;2972;149183;27428;2968;155223;28279;2996;156212;28809;269;409;8;139;1028;21;173;2184;94;176;3066;161;192;4335;305;226;6224;548;209;6811;733;503;21092;2773;1109;111064;24167
9181123;      Greifenberg;1136;66367;14487;1139;68406;14893;1170;68924;14995;1194;77352;17923;1162;76998;17260;1180;72853;15928;139;197;3;44;335;5;50;620;17;68;1211;55;74;1671;111;72;1994;168;71;2286;229;177;7460;1037;485;57081;14302
9181124;      Hofstetten;960;40109;6971;984;43818;7701;1014;46182;8070;1016;48802;8674;1031;53221;10123;997;49802;8793;82;156;2;36;277;1;61;779;19;53;920;37;71;1600;109;68;1870;178;83;2721;302;194;8096;1108;349;33383;7037
9181126;      Hurlach;890;34515;5571;932;36789;5838;911;38704;6288;946;42526;7005;976;44996;7426;1002;48212;8380;103;162;24;58;453;9;65;834;17;51;886;48;65;1467;105;73;2003;185;78;2537;268;177;7302;952;332;32568;6773
9181127;      Igling;1244;52265;9580;1282;53526;9337;1305;56202;10059;1290;60363;10797;1286;62068;11141;1291;63016;11486;172;276;2;54;417;8;86;1068;23;69;1214;59;70;1572;106;88;2424;226;92;2998;332;214;9071;1178;446;43976;9552
9181128;      Kaufering, M;5234;217635;37854;5286;228711;41809;5364;237983;42188;5325;251100;45511;5354;253685;45151;5316;256904;46057;549;865;16;265;2019;36;345;4318;100;376;6579;331;372;8374;555;369;10142;840;354;11506;1121;894;37394;4836;1792;175707;38220
9181129;      Kinsau;519;19222;3046;545;20549;3184;540;22211;3566;550;23976;3896;563;25543;4271;556;25377;4149;57;108;1;21;161;3;41;534;11;38;646;29;44;979;68;33;901;66;42;1374;150;101;4302;540;179;16373;3282
9181130;      Landsberg am Lech, GKSt;14970;652323;137220;15179;703200;150975;15320;746202;170073;15629;761050;153545;15828;795400;159473;15685;802650;158225;1608;2611;49;836;6423;143;1044;13162;320;1096;19108;951;1047;23579;1723;1166;32031;2845;1165;37772;3944;2854;119621;15883;4869;548342;132369
9181131;      Obermeitingen;827;34152;5645;852;36046;6729;874;38744;6622;894;41259;7076;907;42757;7142;893;44156;7487;64;102;1;37;299;7;54;684;15;66;1151;55;46;1035;81;57;1562;133;67;2183;236;160;6703;899;342;30437;6061
9181132;      Penzing;1922;79515;13536;1948;83144;14293;2000;87693;15085;1992;95336;17143;1988;102328;19876;1979;96689;17177;171;247;9;89;662;15;128;1638;36;146;2536;113;134;3019;202;144;3978;351;167;5442;584;337;14059;1763;663;65107;14103
9181133;      Vilgertshofen;1328;52418;8574;1353;56453;9427;1376;58051;9674;1398;62649;10642;1441;64409;10636;1448;65861;11237;136;218;4;76;589;9;111;1408;25;104;1817;93;90;2018;153;101;2785;234;112;3637;374;263;10894;1366;455;42496;8979
9181134;      Prittriching;1228;50324;8134;1254;55099;9292;1265;56842;9728;1294;60606;10374;1302;63950;10932;1294;67037;11917;122;216;3;52;398;8;83;1028;12;71;1253;58;86;1951;127;90;2483;220;76;2475;266;235;9875;1250;479;47358;9972
9181135;      Reichling;835;33754;5580;831;37084;6769;846;38534;6997;863;39110;6743;861;41420;7195;874;42107;7242;72;130;1;47;367;24;66;842;16;59;1032;67;56;1244;78;49;1357;156;67;2181;222;174;7263;970;284;27691;5708
9181137;      Rott;812;32356;5343;839;33885;5367;861;36043;5830;885;38536;6299;911;41128;6734;912;43767;7399;84;136;3;57;429;8;59;730;12;60;1081;48;65;1483;95;65;1790;159;64;2065;233;169;7160;921;289;28892;5920
9181138;      Scheuring;947;39931;6710;970;40831;6632;979;45118;7603;996;49034;8728;1012;48702;8216;986;48907;8223;65;90;2;44;320;6;82;1022;18;58;1008;44;57;1281;88;67;1861;166;62;2007;208;201;8416;1095;350;32902;6598
9181139;      Schondorf am Ammersee;1876;180361;54043;1922;151321;40606;1950;158279;48438;2004;165199;45973;2026;227321;70851;2059;163218;45155;214;335;6;136;1021;60;132;1659;37;125;2204;98;132;2960;207;118;3221;270;120;3918;480;260;10923;1532;822;136977;42465
9181140;      Schwifting;498;21166;3659;518;23131;4049;532;24186;4237;527;26367;4749;524;27325;5027;526;25945;4588;60;68;1;29;227;5;42;533;12;26;449;21;26;596;42;28;769;75;31;1013;93;78;3300;433;206;18990;3905
9181141;      Pürgen;1746;77527;13752;1777;82051;14748;1795;85646;15214;1837;92104;16776;1869;98572;18574;1860;98962;18237;150;259;2;104;803;9;101;1274;30;110;1933;82;119;2696;184;114;3137;266;128;4154;425;324;13657;1794;710;71050;15444
9181142;      Thaining;517;20835;3483;528;21950;3614;540;22928;3819;559;24635;4037;569;26182;4391;548;25404;4155;60;92;1;24;192;4;38;477;12;42;744;39;33;728;47;23;632;55;40;1303;142;108;4490;572;180;16747;3281
9181143;      Unterdießen;739;30809;5181;743;31290;5193;746;33679;5902;766;36889;6741;759;36303;6402;739;38189;6902;60;102;2;41;311;4;46;592;11;38;657;33;41;914;55;56;1541;122;53;1710;163;137;5733;722;267;26629;5790
9181144;      Utting am Ammersee;2348;139632;32545;2393;143708;33266;2403;149820;35202;2418;157294;37216;2419;166394;39790;2445;170049;41282;239;378;4;153;1180;31;165;2067;58;171;2963;136;150;3383;241;142;3888;330;129;4156;434;340;14205;1871;956;137830;38176
9181145;      Weil;1950;82719;14095;1983;87542;14936;2016;95770;16992;2059;97365;16876;2076;102004;17639;2066;103280;17974;187;311;6;94;731;10;124;1545;28;121;2092;89;147;3333;224;155;4283;362;150;4892;521;378;15638;2033;710;70455;14702
9181146;      Windach;1887;100527;20799;1891;103695;21062;1990;107458;21394;2010;111041;21981;2009;114423;22847;1996;116639;24262;209;295;7;98;750;25;128;1601;24;119;2050;98;113;2556;203;142;3907;313;117;3808;418;271;11370;1434;799;90303;21739
9181444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9182111;      Bad Wiessee;2746;128856;38099;2730;137646;36806;2781;143476;42878;2826;153150;36868;2897;172204;53168;2891;182050;47977;238;398;57;202;1563;70;267;3348;1250;275;4824;342;288;6420;542;220;6023;481;204;6617;711;408;17157;2138;789;135699;42385
9182112;      Bayrischzell;863;29470;4970;874;31592;7437;910;36983;6834;901;38711;6903;909;65400;21282;932;39194;7803;104;193;.;75;558;12;88;1093;34;86;1514;.;84;1896;139;75;2076;197;73;2379;247;118;4885;589;229;24600;5067
9182114;      Fischbachau;2916;111801;18194;2932;117414;19279;2977;122506;20115;2983;130228;21782;3040;140495;24568;3004;146264;26493;231;467;7;180;1412;22;230;2869;76;241;4223;219;214;4805;418;242;6633;555;255;8318;866;552;23228;2899;859;94309;21431
9182116;      Gmund a.Tegernsee;3208;167485;40382;3221;174282;45113;3302;201140;52170;3325;193679;46541;3354;208403;48108;3329;211547;51149;301;470;28;170;1294;59;234;2940;75;210;3666;252;233;5276;390;259;7126;647;255;8278;874;532;22226;2876;1135;160270;45949
9182119;      Hausham;4334;154357;24438;4404;159675;25807;4502;166639;26326;4515;176017;28264;4593;187484;31128;4546;181122;29107;537;798;16;253;1919;35;317;3977;102;358;6232;343;375;8428;610;369;10136;887;378;12286;1279;834;34811;4431;1125;102535;21404
9182120;      Holzkirchen, M;8577;480389;108025;8716;485350;107684;8768;537337;124511;8885;572624;137439;9027;558890;124446;9021;574161;127965;884;1358;37;441;3383;83;534;6678;234;557;9749;530;527;11758;849;571;15707;1423;519;16843;1736;1413;59487;7841;3575;449198;115232
9182123;      Irschenberg;1601;69653;12537;1628;72550;12883;1628;75361;13418;1628;78341;14013;1630;82222;14939;1615;86910;16384;123;241;.;93;729;13;119;1487;35;122;2145;.;121;2740;191;110;3007;283;108;3517;344;296;12308;1515;523;60735;13818
9182124;      Kreuth;1873;100625;21812;1887;81240;15832;1869;85007;16648;1924;88155;17076;1978;99650;20512;1939;109000;25337;171;301;21;103;799;53;169;2139;67;207;3617;192;192;4289;343;166;4539;414;139;4530;484;293;12246;1801;499;76540;21961
9182125;      Miesbach, St;6187;258709;46766;6259;268963;49209;6304;277535;50575;6398;291844;53217;6361;303511;55722;6349;317211;61016;679;1142;23;339;2615;46;438;5508;238;440;7747;393;477;10703;732;510;13998;1225;422;13711;1457;1108;46608;6004;1936;215178;50899
9182127;      Otterfing;2423;126211;26027;2468;135036;27945;2518;145588;30816;2533;172668;41009;2583;173598;41027;2575;179114;41835;230;362;7;113;853;13;134;1686;41;167;2917;156;138;3100;208;168;4607;431;162;5251;529;417;17623;2399;1046;142713;38052
9182129;      Rottach-Egern;3207;209345;57963;3260;250726;70603;3328;248057;72850;3268;248439;66302;3330;275573;75452;3362;285333;75347;301;568;204;216;1657;319;260;3276;249;308;5433;309;288;6440;555;212;5831;530;226;7305;731;461;19347;2653;1090;235477;69799
9182131;      Schliersee, M;3629;170616;35346;3677;181174;38289;3706;191289;40074;3765;196403;40321;3837;205515;43880;3810;225957;50157;377;622;23;235;1785;42;306;3841;149;333;5825;298;262;5883;417;277;7572;622;251;8145;798;575;24203;3139;1194;168079;44669
9182132;      Tegernsee, St;2050;130686;35271;2081;163479;45450;2086;170847;55899;2112;182888;55411;2102;180245;48022;2116;199717;52614;174;296;46;128;996;24;181;2268;141;187;3269;192;168;3784;284;167;4605;428;163;5285;594;291;12172;1670;657;167041;49235
9182133;      Valley;1640;74993;14077;1667;83017;16181;1713;87942;17110;1756;91627;18167;1779;94425;18408;1751;95382;19296;167;287;14;79;610;7;106;1335;31;104;1822;85;104;2312;142;124;3375;354;116;3791;412;302;12722;1693;649;69128;16557
9182134;      Waakirchen;2958;145837;30486;2985;156337;32072;3019;155653;31469;3045;157665;31685;3085;166531;33629;3107;174323;35185;283;431;84;160;1262;30;237;2972;67;193;3368;186;198;4427;293;211;5815;496;243;7879;851;508;21283;2647;1074;126885;30532
9182136;      Warngau;1961;96063;19691;2019;100957;20901;2013;106292;22378;2055;111595;24686;2073;121823;26647;2041;123021;26818;163;291;6;114;883;10;146;1822;542;136;2368;106;122;2720;198;137;3787;327;147;4761;602;354;14677;1835;722;91711;23192
9182137;      Weyarn;1785;91700;18776;1826;100488;22010;1870;104624;22298;1970;112475;23918;2030;120291;24706;2013;122629;25982;162;288;3;89;673;10;124;1538;183;133;2328;142;120;2667;199;125;3442;265;124;4027;426;336;14139;1869;800;93528;22886
