;;Rinder;;Milchkühe (2 Jahre und älter);;Schweine;;Mastschweine (50 kg Lebendgewicht und darüber);;Zuchtsauen;;Hühner;;Legehennen (6 Monate und älter);;Masthühner;;Schafe;;Pferde;;Rinder;;Milchkühe (2 Jahre und älter);;Schweine;;Mastschweine (50 kg Lebendgewicht und darüber);;Zuchtsauen;;Hühner;;Legehennen (6 Monate und älter);;Masthühner;;Schafe;;Pferde;;Rinder;;Milchkühe;;Schweine;;Zuchtsauen;;Andere Schweine;;Schafe;;Einhufer;;Hühner;;Legehennen;;Masthühner und -hähne;
;;Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Landwirtschaftliche Betriebe mit Viehhaltung;Tiere;Landwirtschaftliche Betriebe mit Viehhaltung;Tiere;Landwirtschaftliche Betriebe mit Viehhaltung;Tiere;Landwirtschaftliche Betriebe mit Viehhaltung;Tiere;Landwirtschaftliche Betriebe mit Viehhaltung;Tiere;Landwirtschaftliche Betriebe mit Viehhaltung;Tiere;Landwirtschaftliche Betriebe mit Viehhaltung;Tiere;Landwirtschaftliche Betriebe mit Viehhaltung;Tiere;Landwirtschaftliche Betriebe mit Viehhaltung;Tiere;Landwirtschaftliche Betriebe mit Viehhaltung;Tiere
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
;;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
9476164;      Pressig, M;51;1540;35;543;13;57;10;36;–;–;12;173;11;.;–;–;1;.;1;.;32;1168;19;364;5;21;1;.;4;11;1;.;2;.;8;129;8;129;–;–;27;912;14;264;3;8;–;–;3;8;5;66;–;–;9;119;9;119;–;–
9476166;      Reichenbach;4;341;4;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;.;3;330;3;186;–;–;–;–;–;–;–;–;1;.;–;–;–;–;–;–;3;333;2;.;–;–;–;–;–;–;–;–;1;.;1;.;1;.;–;–
9476171;      Schneckenlohe;7;349;5;.;5;89;5;46;1;.;5;78;5;78;–;–;2;.;3;8;2;.;1;.;2;.;–;–;2;.;–;–;1;.;–;–;–;–;–;–;2;.;1;.;–;–;–;–;–;–;–;–;1;.;–;–;–;–;–;–
9476175;      Steinbach a.Wald;39;794;18;279;9;106;7;53;1;.;7;134;5;.;2;.;5;47;7;26;22;746;10;239;3;58;1;.;2;.;4;41;3;17;8;143;7;.;2;.;19;627;9;199;2;.;–;–;2;.;4;38;3;15;7;87;6;.;1;.
9476177;      Steinwiesen, M;32;469;18;153;2;.;2;.;–;–;7;126;7;126;–;–;3;26;1;.;22;590;11;132;1;.;–;–;1;.;1;.;1;.;2;.;2;.;–;–;18;448;8;95;1;.;–;–;1;.;–;–;1;.;4;114;4;114;–;–
9476178;      Stockheim;28;1011;17;406;5;79;4;56;–;–;5;105;5;105;–;–;2;.;6;55;12;745;8;334;1;.;–;–;1;.;2;.;3;23;6;45;6;45;–;–;11;702;6;.;–;–;–;–;–;–;2;.;2;.;4;188;4;188;–;–
9476179;      Tettau, M;3;105;–;–;1;.;1;.;–;–;1;.;1;.;–;–;1;.;3;18;1;.;–;–;–;–;–;–;–;–;1;.;1;.;–;–;–;–;–;–;1;.;–;–;–;–;–;–;–;–;1;.;1;.;–;–;–;–;–;–
9476180;      Teuschnitz, St;23;650;13;249;6;18;4;10;–;–;4;54;4;54;–;–;3;.;6;21;14;481;8;.;2;.;1;.;1;.;1;.;1;.;3;50;3;50;–;–;10;492;5;.;1;.;–;–;1;.;1;.;2;.;4;73;4;73;–;–
9476182;      Tschirn;13;150;5;18;1;.;1;.;–;–;1;.;1;.;–;–;–;–;1;.;7;117;2;.;1;.;–;–;–;–;–;–;1;.;–;–;–;–;–;–;8;245;2;.;–;–;–;–;–;–;–;–;1;.;–;–;–;–;–;–
9476183;      Marktrodach, M;16;682;11;.;3;16;2;.;–;–;2;.;2;.;–;–;3;89;4;21;4;263;4;120;2;.;–;–;2;.;3;44;3;.;5;109;5;.;–;–;3;270;3;123;2;.;–;–;2;.;3;24;4;28;3;38;3;38;–;–
9476184;      Wallenfels, St;11;253;10;.;–;–;–;–;–;–;–;–;–;–;–;–;1;.;5;12;10;153;6;60;–;–;–;–;–;–;–;–;3;9;–;–;–;–;–;–;5;74;4;25;–;–;–;–;–;–;2;.;5;13;2;.;2;.;1;.
9476185;      Weißenbrunn;29;789;21;302;13;1127;12;522;4;50;7;.;7;.;–;–;6;120;4;23;12;428;5;121;4;617;2;.;4;505;8;194;4;17;8;.;8;.;–;–;9;402;4;130;3;.;1;.;3;.;6;165;2;.;7;.;7;.;–;–
9476189;      Wilhelmsthal;43;903;16;295;14;368;12;221;1;.;18;377;18;377;–;–;8;271;6;28;22;845;12;337;5;271;–;–;5;.;3;105;3;19;9;233;9;.;1;.;18;913;7;339;4;249;–;–;4;.;3;133;3;16;8;233;8;233;–;–
9476444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9477117;      Grafengehaig, M;14;642;11;246;5;364;4;35;2;.;3;69;3;69;–;–;2;.;2;.;7;759;5;.;2;.;1;.;2;.;–;–;4;20;2;.;2;.;–;–;6;740;5;.;2;.;1;.;1;.;1;.;3;10;2;.;2;.;–;–
9477118;      Guttenberg;5;117;2;.;3;326;2;.;2;.;5;48;5;48;–;–;–;–;1;.;3;.;1;.;3;.;–;–;3;.;–;–;1;.;2;.;2;.;–;–;5;145;2;.;1;.;–;–;1;.;–;–;1;.;2;.;2;.;–;–
9477119;      Harsdorf;8;269;6;.;5;1409;5;.;2;.;10;141;10;.;1;.;2;.;3;44;5;190;3;.;4;.;2;.;4;121;1;.;1;.;5;78;5;.;1;.;5;168;3;.;2;.;1;.;2;.;–;–;1;.;5;74;5;74;–;–
9477121;      Himmelkron;25;2065;19;795;6;2781;5;763;1;.;6;488;6;488;–;–;3;128;–;–;21;2296;14;.;6;3165;1;.;6;1386;3;55;–;–;6;407;6;407;–;–;18;2142;13;.;5;2494;1;.;5;1228;4;477;–;–;11;404;11;404;–;–
9477124;      Kasendorf, M;28;1394;20;.;21;2666;19;1419;7;.;22;.;22;.;–;–;2;.;8;29;18;1513;12;.;12;1797;4;89;12;1350;1;.;6;34;11;179;11;179;–;–;14;1264;10;.;10;1919;3;34;9;1750;1;.;4;11;12;.;12;.;–;–
9477127;      Ködnitz;19;705;10;209;5;71;4;.;–;–;9;224;9;.;1;.;1;.;4;17;13;574;6;172;4;25;–;–;4;25;1;.;1;.;8;186;8;186;–;–;12;470;3;164;2;.;–;–;2;.;2;.;2;.;7;.;6;.;1;.
9477128;      Kulmbach, GKSt;65;2890;48;1116;31;3611;27;603;10;608;29;437;29;437;–;–;17;791;32;245;36;2394;30;1026;14;2295;5;339;14;864;12;816;14;161;22;.;21;344;2;.;32;2239;26;963;11;3295;6;453;10;709;8;603;15;145;20;.;19;749;1;.
9477129;      Kupferberg, St;6;262;5;80;3;.;2;.;1;.;1;.;1;.;–;–;2;.;–;–;5;254;2;.;1;.;1;.;1;.;2;.;–;–;1;.;1;.;–;–;6;248;2;.;1;.;1;.;1;.;1;.;–;–;2;.;2;.;1;.
9477135;      Ludwigschorgast, M;4;348;3;88;1;.;–;–;1;.;1;.;1;.;–;–;–;–;–;–;2;.;1;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;2;.;1;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9477136;      Mainleus, M;47;1930;35;765;29;3389;24;1286;17;328;30;531;30;450;1;.;6;313;17;91;28;1837;19;786;15;3045;5;.;14;1813;5;66;10;129;15;374;15;374;1;–;23;1698;15;724;6;3030;3;.;5;.;6;62;11;121;15;977;15;.;–;–
9477138;      Marktleugast, M;30;1430;25;558;15;789;13;123;6;.;6;185;6;.;1;.;4;76;4;37;20;1634;16;.;4;.;1;.;4;33;3;90;3;27;7;195;7;195;–;–;20;1492;12;.;3;.;1;.;3;.;3;49;5;32;9;.;9;.;–;–
9477139;      Marktschorgast, M;9;766;6;.;4;360;4;257;–;–;4;190;4;190;–;–;1;.;1;.;8;743;6;.;4;399;1;.;3;.;1;.;1;.;5;186;4;.;–;–;6;781;4;.;2;.;–;–;2;.;2;.;2;.;5;261;4;.;1;.
9477142;      Neudrossenfeld;43;2529;34;959;15;2081;11;530;5;335;17;254;17;254;–;–;11;259;7;224;31;2669;22;1113;5;5586;2;.;5;.;7;277;4;137;11;153;11;153;–;–;24;2459;17;.;5;.;1;.;4;.;9;250;5;136;11;203;11;.;1;.
9477143;      Neuenmarkt;19;1052;11;239;4;.;4;237;1;.;7;140;7;140;–;–;–;–;6;45;9;645;5;166;2;.;–;–;2;.;–;–;2;.;6;139;6;139;–;–;8;494;4;118;–;–;–;–;–;–;1;.;4;30;5;99;5;99;–;–
9477148;      Presseck, M;23;720;19;300;5;.;5;125;–;–;13;250;12;.;1;.;10;246;7;24;16;654;12;.;3;7;1;.;3;.;5;78;6;92;9;271;9;.;–;–;14;603;9;.;2;.;–;–;2;.;4;74;5;82;8;275;8;275;–;–
9477151;      Rugendorf;17;1028;15;420;14;2026;11;449;6;.;12;451;12;451;–;–;1;.;–;–;10;866;10;399;4;.;2;.;4;84;–;–;–;–;5;.;5;.;–;–;8;661;6;.;2;.;1;.;2;.;1;.;1;.;4;.;4;.;–;–
9477156;      Stadtsteinach, St;18;580;14;243;5;603;3;.;2;.;5;123;5;123;–;–;8;177;6;22;14;471;9;.;3;.;1;.;3;.;2;.;4;20;7;314;7;314;–;–;8;426;6;.;2;.;1;.;2;.;3;19;3;21;6;216;6;216;–;–
9477157;      Thurnau, M;53;2353;39;934;36;2942;31;1037;12;.;38;712;38;.;1;.;13;399;6;44;38;1880;25;749;15;2210;6;163;14;.;11;347;6;32;28;442;28;.;1;–;28;1411;19;562;11;5803;3;.;11;1238;9;411;5;28;22;381;22;.;1;.
9477158;      Trebgast;13;525;7;155;5;140;4;43;2;.;7;1071;7;.;–;–;2;.;2;.;10;608;6;170;5;134;1;.;5;93;2;.;2;.;9;.;9;.;–;–;7;443;4;.;5;101;–;–;5;101;1;.;2;.;5;.;5;.;–;–
9477159;      Untersteinach;8;194;3;61;3;.;3;.;–;–;7;93;7;93;–;–;2;.;1;.;4;113;2;.;2;.;–;–;2;.;1;.;–;–;2;.;2;.;–;–;3;.;1;.;1;.;–;–;1;.;1;.;1;.;3;43;3;43;–;–
9477163;      Wirsberg, M;15;833;9;258;2;.;2;.;1;.;–;–;–;–;–;–;2;.;2;.;10;794;7;.;2;.;1;.;2;.;1;.;2;.;1;.;1;.;1;.;10;772;5;177;2;.;1;.;2;.;1;.;2;.;3;127;3;61;3;.
9477164;      Wonsees, M;28;1346;21;558;23;2254;22;722;7;.;18;187;18;187;–;–;3;.;7;63;22;1553;15;638;14;1640;4;82;14;1262;3;59;6;24;15;808;15;.;1;.;17;1529;13;674;8;1459;2;.;8;831;2;.;5;15;12;210;12;.;1;.
9478111;      Altenkunstadt;21;836;15;.;16;162;15;146;1;.;18;276;18;.;–;–;3;30;7;27;11;534;6;131;2;.;–;–;2;.;1;.;4;17;6;133;6;133;1;–;10;459;5;95;–;–;–;–;–;–;2;.;4;21;6;96;6;96;–;–
9478116;      Burgkunstadt, St;35;2455;28;975;12;889;12;743;–;–;24;468;24;468;–;–;4;257;9;50;24;2355;18;.;6;578;–;–;6;.;2;.;5;27;15;268;15;268;–;–;18;2240;15;.;2;.;–;–;2;.;2;.;4;14;11;352;11;.;–;–
9478120;      Ebensfeld, M;66;2963;37;615;44;2730;37;1021;9;.;47;1003;47;1003;–;–;5;71;8;68;48;2247;18;411;15;2532;2;.;13;2342;2;.;5;41;28;.;26;657;3;.;35;1895;10;259;7;2121;1;.;7;1893;2;.;4;20;28;.;27;.;2;.
9478127;      Hochstadt a.Main;18;809;14;277;16;308;13;.;2;.;15;236;15;236;–;–;8;234;5;19;10;584;7;.;5;27;1;.;5;15;3;64;4;20;8;129;8;129;–;–;8;444;5;.;5;19;1;.;4;.;2;.;4;21;8;155;8;155;–;–
9478139;      Lichtenfels, St;89;3436;54;1115;62;1983;55;723;8;187;51;839;51;.;–;–;10;2240;13;53;52;2997;29;899;24;1185;4;75;22;.;6;.;10;48;28;408;28;.;1;.;38;2719;18;738;13;618;1;.;11;584;6;.;11;55;29;.;28;.;–;–
9478143;      Marktgraitz, M;2;.;1;.;1;.;1;.;–;–;2;.;2;.;–;–;1;.;2;.;2;.;1;.;–;–;–;–;–;–;1;.;1;.;2;.;2;.;–;–;2;.;1;.;–;–;–;–;–;–;–;–;1;.;2;.;2;.;1;.
9478144;      Marktzeuln, M;3;154;3;.;–;–;–;–;–;–;1;.;1;.;–;–;–;–;–;–;3;170;3;.;1;.;–;–;1;.;1;.;1;.;1;.;1;.;–;–;1;.;1;.;1;.;–;–;1;.;1;.;–;–;1;.;1;.;–;–
9478145;      Michelau i.OFr.;3;.;2;.;4;.;4;.;–;–;5;66;5;66;–;–;1;.;4;48;1;.;–;–;–;–;–;–;–;–;–;–;3;63;–;–;–;–;–;–;2;.;–;–;–;–;–;–;–;–;–;–;2;.;1;.;1;.;–;–
9478155;      Redwitz a.d.Rodach;13;859;12;305;7;1339;6;.;2;.;6;.;6;.;–;–;–;–;2;.;10;713;6;244;3;.;–;–;3;.;–;–;1;.;5;.;5;.;–;–;8;573;3;187;3;.;–;–;3;.;1;.;2;.;2;.;2;.;–;–
9478165;      Bad Staffelstein, St;89;2252;53;847;98;8196;88;2265;20;582;62;2062;60;1978;–;–;11;494;15;58;47;2146;27;805;30;8261;5;500;29;3853;5;314;7;64;36;2248;34;2183;2;.;38;1964;20;735;23;7621;7;491;21;2778;4;.;4;47;34;3010;34;2794;3;.
9478176;      Weismain, St;81;2701;61;1178;86;1965;71;694;19;229;122;1612;121;.;4;95;10;274;12;44;42;2455;30;1105;24;406;5;46;20;170;10;229;9;30;63;920;62;874;2;.;31;2350;22;1093;16;199;2;.;14;129;11;272;7;26;54;918;53;900;2;.
9478444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9479111;      Bad Alexandersbad;12;764;9;243;1;.;–;–;–;–;4;107;4;107;–;–;–;–;1;.;7;574;6;.;1;.;–;–;1;.;1;.;2;.;3;105;3;105;–;–;7;570;6;.;1;.;–;–;1;.;–;–;1;.;5;226;5;.;1;.
9479112;      Arzberg, St;36;1781;31;629;17;1689;16;491;4;.;14;394;14;394;–;–;2;.;5;10;24;1361;18;514;7;2238;2;.;7;1828;–;–;1;.;12;207;12;207;2;–;19;1172;11;434;4;2182;1;.;4;1884;2;.;1;.;13;198;13;198;–;–
9479126;      Höchstädt i.Fichtelgebirge;17;629;12;196;8;271;8;157;–;–;10;260;10;.;1;.;–;–;5;26;13;486;7;137;2;.;1;.;2;.;–;–;2;.;5;108;5;108;–;–;9;368;6;.;–;–;–;–;–;–;–;–;1;.;5;98;5;98;–;–
9479127;      Hohenberg a.d.Eger, St;5;231;4;.;1;.;–;–;1;.;6;159;6;.;1;.;4;124;5;17;6;253;3;.;–;–;–;–;–;–;4;93;2;.;5;.;4;68;1;.;6;187;3;.;1;.;–;–;1;.;4;102;3;9;5;145;5;105;1;.
9479129;      Kirchenlamitz, St;37;2182;31;785;6;416;6;175;3;27;18;742;18;742;–;–;4;243;5;51;25;2086;21;855;6;298;1;.;6;267;2;.;5;47;10;1417;9;.;–;–;24;2028;20;846;4;252;1;.;4;.;3;137;9;39;13;1363;13;1363;–;–
9479135;      Marktleuthen, St;29;1957;23;707;12;1368;10;499;3;16;13;395;12;.;1;.;4;104;3;17;18;1592;15;670;2;.;–;–;2;.;1;.;1;.;6;165;5;.;1;.;14;1197;12;523;2;.;–;–;2;.;1;.;2;.;4;.;4;302;1;.
9479136;      Marktredwitz, GKSt;39;2176;33;736;8;210;7;108;–;–;14;334;13;.;1;.;2;.;9;150;25;2018;20;761;3;110;–;–;3;110;–;–;8;111;7;157;7;157;–;–;22;2311;16;815;2;.;–;–;2;.;–;–;6;116;7;175;7;175;–;–
9479138;      Nagel;9;192;6;59;–;–;–;–;–;–;7;174;7;.;–;–;3;111;6;18;6;158;4;.;1;.;1;.;1;.;1;.;3;14;6;173;6;.;1;.;4;99;2;.;–;–;–;–;–;–;1;.;2;.;4;95;4;.;1;.
9479145;      Röslau;18;1257;17;480;3;.;3;29;1;.;9;242;9;242;–;–;–;–;1;.;15;1078;13;382;3;.;2;.;3;16;1;.;3;6;4;158;4;.;1;.;11;906;9;329;1;.;–;–;1;.;1;.;3;11;4;63;4;63;–;–
9479147;      Schirnding, M;11;491;10;.;3;229;3;.;1;.;6;137;6;.;1;.;2;.;2;.;9;396;7;.;3;136;1;.;3;124;2;.;2;.;5;76;4;51;1;.;8;350;5;151;2;.;1;.;1;.;2;.;1;.;6;.;6;.;–;–
9479150;      Schönwald, St;8;486;7;170;7;831;7;.;1;.;4;75;4;75;–;–;1;.;4;16;8;460;7;.;1;.;–;–;1;.;–;–;2;.;3;56;3;56;–;–;6;367;5;117;1;.;–;–;1;.;–;–;1;.;1;.;1;.;–;–
9479152;      Selb, GKSt;55;2963;42;1028;14;225;12;155;2;.;22;481;22;481;–;–;6;419;15;101;31;2415;24;863;7;128;–;–;7;.;5;233;7;28;12;272;12;272;–;–;25;2104;21;818;2;.;–;–;2;.;4;143;6;52;13;292;12;.;2;.
9479158;      Thiersheim, M;24;1355;19;472;8;1184;5;231;2;.;16;466;16;.;1;.;2;.;3;.;17;1189;15;418;5;.;1;.;5;.;–;–;3;51;11;275;10;.;1;–;14;960;10;.;5;.;2;.;4;.;–;–;2;.;7;271;7;.;1;.
9479159;      Thierstein, M;8;476;7;.;5;92;4;56;–;–;3;91;3;91;–;–;2;.;4;26;5;452;4;.;2;.;–;–;2;.;2;.;3;27;3;65;3;65;–;–;4;476;3;204;1;.;–;–;1;.;1;.;2;.;2;.;2;.;–;–
9479161;      Tröstau;17;1271;14;463;4;362;2;.;2;.;8;343;8;.;1;.;–;–;1;.;11;1376;9;.;3;.;–;–;3;.;–;–;1;.;2;.;2;.;–;–;8;1047;6;.;–;–;–;–;–;–;–;–;1;.;5;176;5;169;1;.
9479166;      Weißenstadt, St;36;2322;29;869;3;.;2;.;1;.;10;360;10;.;1;.;1;.;4;7;28;2719;22;901;2;.;1;.;2;.;–;–;2;.;5;289;5;.;1;.;24;2460;17;855;1;.;1;.;1;.;–;–;3;6;8;698;8;.;1;.
9479169;      Wunsiedel, St;38;2279;29;738;7;344;2;.;2;.;18;418;18;418;–;–;4;106;9;56;28;2345;19;695;5;116;2;.;5;38;1;.;5;53;9;469;9;469;1;–;24;1821;14;625;5;109;2;.;5;41;–;–;6;59;9;546;9;546;–;–
9479444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9571111;      Adelshofen;38;1956;29;544;46;14587;38;3585;21;1689;21;418;19;.;1;.;3;27;3;12;17;1384;13;408;27;16029;12;1746;26;6452;–;–;1;.;17;281;16;.;1;.;15;1242;12;.;20;12509;9;1026;16;6138;–;–;1;.;9;146;9;146;–;–
9571113;      Arberg, M;42;1375;25;316;28;1537;23;531;13;.;31;392;31;392;–;–;3;77;10;29;17;1117;9;260;7;1200;3;.;7;632;–;–;5;11;13;166;13;166;–;–;17;1112;10;286;9;1585;3;.;9;898;–;–;4;7;8;95;8;95;–;–
9571114;      Aurach;35;2071;29;675;17;251;12;173;4;6;28;380;28;.;1;.;10;318;12;144;20;1763;16;628;8;74;–;–;8;74;11;254;9;128;13;148;13;148;–;–;18;1572;14;595;1;.;1;.;1;.;6;143;9;128;11;147;11;147;–;–
9571115;      Bechhofen, M;70;3324;60;1180;41;2830;32;781;14;367;38;660;38;.;1;.;12;1644;10;43;40;2505;31;996;15;2576;5;139;14;1800;11;930;10;45;30;507;30;.;1;.;33;2231;21;733;9;2525;3;.;8;1725;10;837;9;46;22;.;22;379;1;.
9571122;      Bruckberg;7;567;6;207;1;.;1;.;1;.;1;.;1;.;–;–;–;–;2;.;4;628;4;267;–;–;–;–;–;–;–;–;2;.;2;.;2;.;–;–;4;743;4;316;–;–;–;–;–;–;–;–;–;–;2;.;2;.;–;–
9571125;      Buch a.Wald;41;2499;29;712;24;2571;21;585;8;354;26;386;26;386;–;–;7;237;6;13;25;2146;18;753;6;2365;2;.;6;945;1;.;5;12;12;185;12;185;–;–;20;2042;14;.;4;.;1;.;4;.;1;.;2;.;10;172;10;172;–;–
9571127;      Burgoberbach;17;888;14;281;4;308;3;.;2;.;12;219;12;.;1;.;3;.;6;38;10;825;5;.;2;.;–;–;1;.;3;.;4;23;8;162;8;162;1;–;7;914;4;.;3;38;–;–;3;38;4;.;4;18;8;370;8;370;–;–
9571128;      Burk;4;144;3;36;5;34;3;16;–;–;8;238;8;238;–;–;2;.;2;.;2;.;1;.;1;.;–;–;1;.;–;–;–;–;4;160;4;160;–;–;2;.;1;.;–;–;–;–;–;–;–;–;1;.;3;.;3;.;–;–
9571130;      Colmberg, M;44;3529;38;1257;28;4695;26;1368;12;832;14;205;14;205;–;–;6;777;12;30;33;3460;26;1403;14;5053;7;786;14;2756;3;.;6;28;14;162;14;142;1;.;28;3248;20;1242;9;3792;4;.;9;2355;4;.;4;10;13;198;13;.;–;–
9571132;      Dentlein a.Forst, M;9;748;8;256;6;.;5;.;2;.;8;.;8;.;–;–;4;213;3;33;6;643;6;273;4;.;1;.;4;.;1;.;3;31;8;.;8;.;–;–;5;647;5;263;2;.;–;–;2;.;–;–;1;.;7;.;7;.;1;.
9571134;      Diebach;18;914;14;258;22;3961;21;1479;7;.;13;197;13;197;–;–;7;1253;4;12;12;855;9;285;11;3628;5;.;11;.;5;156;4;10;10;112;10;112;–;–;10;917;6;.;8;3455;2;.;7;2763;2;.;5;14;8;70;8;70;–;–
9571135;      Dietenhofen, M;58;4038;46;1348;38;3018;34;1148;14;.;50;768;50;768;–;–;18;849;4;17;43;3515;31;1188;15;2523;3;.;14;1981;12;458;3;7;31;.;30;387;2;.;35;3165;22;972;12;3015;2;.;9;1691;11;371;3;7;25;303;25;.;–;–
9571136;      Dinkelsbühl, GKSt;98;7573;80;2254;48;3258;41;1853;10;.;57;798;57;798;–;–;17;813;23;194;62;6595;48;2160;18;1928;5;106;15;1438;10;136;16;108;37;606;37;.;1;.;48;6529;32;1727;6;1427;1;.;6;1402;8;85;7;129;33;898;32;.;–;–
9571137;      Dombühl, M;14;1264;13;519;4;44;3;21;–;–;5;102;5;102;–;–;–;–;1;.;8;1115;7;456;1;.;–;–;1;.;–;–;1;.;2;.;2;.;–;–;7;1110;4;.;–;–;–;–;–;–;–;–;–;–;4;91;4;91;–;–
9571139;      Dürrwangen, M;9;633;5;191;9;206;8;.;2;.;14;204;14;204;–;–;7;130;–;–;7;760;5;316;2;.;–;–;2;.;3;79;–;–;5;54;5;54;–;–;6;640;4;186;–;–;–;–;–;–;2;.;–;–;5;59;5;59;–;–
9571141;      Ehingen;43;2568;31;837;34;5832;30;1332;21;826;25;.;24;433;–;–;10;245;5;13;23;1865;17;623;13;3360;9;433;12;1116;4;27;3;13;15;.;14;214;1;.;19;2073;15;.;13;4006;9;516;13;1659;4;48;4;12;15;.;14;277;–;–
9571145;      Feuchtwangen, St;199;11942;141;3495;86;7590;75;2921;32;669;85;1612;85;1485;–;–;28;1449;26;129;131;10304;86;3257;41;7504;12;717;38;5476;16;1546;18;96;66;1023;66;.;1;–;103;9111;64;2978;18;4604;5;188;18;3409;11;1519;14;82;60;981;60;967;1;.
9571146;      Flachslanden, M;35;2325;21;725;31;2003;28;355;8;334;24;5396;23;.;1;.;7;112;5;32;25;2241;17;757;17;820;4;91;15;548;4;43;3;28;11;1219;10;.;1;.;20;1912;10;683;9;444;1;.;8;366;3;25;1;.;14;.;13;.;1;.
9571152;      Gebsattel;26;1451;19;412;21;4131;17;1146;6;368;11;194;11;194;–;–;2;.;4;17;14;1139;9;.;13;3791;3;.;13;2048;–;–;1;.;9;185;9;185;–;–;12;1034;7;318;11;3640;3;.;11;1774;–;–;1;.;9;195;9;195;–;–
9571154;      Gerolfingen;17;1059;14;.;19;3404;15;358;9;823;12;203;12;203;–;–;7;225;6;31;9;1147;8;.;11;4402;7;503;11;1384;3;102;3;18;5;114;5;114;–;–;9;1195;6;.;8;4187;3;.;8;1580;2;.;2;.;6;117;6;117;–;–
9571155;      Geslau;59;3803;49;1323;53;4592;50;2387;13;.;39;523;39;523;–;–;5;80;6;53;33;3708;26;.;19;4830;7;404;18;2865;2;.;6;85;21;285;21;.;1;.;27;3814;23;.;13;3882;4;429;12;2317;2;.;3;57;18;302;18;277;1;.
9571165;      Heilsbronn, St;35;2556;26;929;15;1287;12;367;4;.;23;.;23;.;3;.;4;152;8;119;24;2375;20;979;6;1268;1;.;6;780;5;.;11;118;16;.;16;.;1;.;21;1974;18;800;5;1313;1;.;5;773;5;169;9;112;13;.;12;.;2;.
9571166;      Herrieden, St;96;4083;53;952;57;2799;48;1355;6;.;60;4451;60;4421;1;.;9;231;22;145;63;3026;26;544;21;1692;2;.;20;1528;4;83;15;103;38;3225;35;3188;3;.;50;2613;19;492;16;1646;3;11;14;1594;2;.;14;130;35;4119;35;.;–;–
