;;Insgesamt;Dauergrünland;Wiesen (Schnittnutzung);Mähweiden;Ackerland;Getreide;Weizen;Roggen;Wintergerste;Sommergerste;Hülsenfrüchte;Hackfrüchte;Kartoffeln;Gemüse, Spargel, Erdbeeren u.a. Gartengewächse;Handelsgewächse;Winterraps;Pflanzen zur Grünernte;Grünmais/Silomais (einschl. Lieschkolbenschrot);Insgesamt;Dauergrünland;Wiesen (Schnittnutzung);Mähweiden;Ackerland;Getreide;Weizen;Roggen;Wintergerste;Sommergerste;Hülsenfrüchte;Hackfrüchte;Kartoffeln;Gemüse, Spargel, Erdbeeren u.a. Gartengewächse;Handelsgewächse;Winterraps;Pflanzen zur Grünernte;Grünmais/Silomais (einschl. Lieschkolbenschrot);Insgesamt;Dauergrünland;Wiesen (Schnittnutzung);Mähweiden;Ackerland;Getreide;Weizen;Roggen;Wintergerste;Sommergerste;Hülsenfrüchte;Hackfrüchte;Kartoffeln;Gemüse, Spargel, Erdbeeren u.a. Gartengewächse;Handelsgewächse;Winterraps;Pflanzen zur Grünernte;Grünmais/Silomais (einschl. Lieschkolbenschrot);Insgesamt;Dauergrünland;Wiesen (Schnittnutzung);Mähweiden;Ackerland;Getreide;Weizen;Roggen;Wintergerste;Sommergerste;Hülsenfrüchte;Hackfrüchte;Kartoffeln;Gemüse, Spargel, Erdbeeren u.a. Gartengewächse;Handelsgewächse;Winterraps;Pflanzen zur Grünernte;Grünmais/Silomais (einschl. Lieschkolbenschrot)
;;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha
9372144;      Neukirchen b.Hl.Blut, M;2397,87;1675,33;1606,69;45,66;.;293,49;80,52;.;75,53;42,67;–;2,11;.;0,31;.;.;409,14;234,55;2310,14;1588,18;1525,47;61,45;.;281,52;100,46;.;94,95;18,66;.;1,53;.;.;.;.;421,72;265,41;2266;1527;1460;67;729;222;87;.;86;12;4;–;.;.;.;.;499;295;2309;.;1497;70;733;222;100;.;72;6;–;.;.;.;.;.;503;304
9372146;      Pemfling;2404,31;.;1069,16;.;1297,6;669,1;212,18;.;255,65;53,4;32,92;12,97;12,8;–;37,08;.;521,75;390,54;2236,27;996,44;951,31;36;1239,83;672,77;247,65;.;260,5;20,18;.;10,09;.;.;40,97;40,97;483,8;376,88;2222;992;904;.;1230;630;284;.;221;9;.;.;12;–;38;38;534;432;2122;936;872;.;1186;607;252;.;226;8;.;.;8;.;.;.;530;410
9372147;      Pösing;486,1;238,61;.;.;247,49;132,47;38,16;–;71,26;4,52;.;.;.;–;.;.;91,93;71,39;506,31;238,98;228,25;.;267,33;135,72;41,26;–;75,52;–;.;–;–;–;.;.;108,45;89,49;466;226;222;–;239;93;37;.;55;–;.;–;–;–;.;.;133;116;441;.;206;.;228;.;35;–;.;–;–;–;–;–;.;–;131;114
9372149;      Reichenbach;352,05;112,65;.;–;239,4;111,47;6,14;.;48,53;5,11;.;.;.;–;.;.;101,26;63,18;325,09;116,51;.;.;208,58;94,38;10,09;.;41,38;–;.;.;.;–;.;.;97,59;72,31;416;140;.;–;276;104;12;.;.;.;.;.;.;–;–;–;160;105;480;166;166;.;313;116;17;.;35;–;.;.;.;–;.;–;176;108
9372150;      Rettenbach;1145,17;571,43;526,62;15,69;573,74;352,78;18,22;15,49;51,44;135,99;2,73;1,55;1,55;–;29,01;29,01;175,92;79,69;1042,02;513,39;481,2;32,1;528,63;307,23;21,78;15,63;80,27;80,32;.;1,38;.;.;.;.;194,27;100,74;919;461;436;24;456;255;57;.;67;49;29;1;1;.;.;16;147;83;812;.;424;28;345;183;38;.;37;38;4;1;1;.;.;.;134;68
9372151;      Rimbach;727,69;409,52;391,58;.;318,17;168,01;46,19;–;33,87;32,86;–;0,49;0,49;–;17,07;17,07;128,57;83,92;688,09;365,93;.;.;322,16;160,33;64,13;.;48,12;8,47;–;.;.;–;.;.;148,68;99,41;684;380;355;.;304;.;63;–;.;.;–;–;–;–;.;.;142;106;713;394;370;.;319;168;73;.;55;–;–;.;.;–;.;.;138;104
9372153;      Roding, St;3461,73;1479,78;1454,08;.;1975,4;1090,74;178,15;11,07;409,55;138,4;38,28;29,04;.;1,9;91,19;.;660,48;501,08;3464,85;.;1388,46;.;2051,46;1153,61;311,68;34,6;424,73;49,5;32,35;7,99;.;.;128,44;128,44;712,45;597,47;3404;1388;1359;20;2013;1018;363;.;344;44;22;5;5;.;.;117;827;631;3420;.;1335;37;2030;1087;355;.;379;23;32;5;5;.;52;43;801;593
9372154;      Rötz, St;3882,34;.;1603,51;8,41;2251,08;1075,33;237,19;.;542,32;79,67;20,68;.;9,59;.;159,55;.;963,56;599,3;3889,95;1635,96;1601,68;.;2253,99;1064,36;302,48;.;568,66;18,87;29,11;8,85;.;0,16;86,83;86,83;1057,23;717,12;3928;1639;1587;50;2289;971;347;.;490;8;34;.;7;.;61;61;1212;900;3966;1634;1595;37;2332;981;363;33;483;6;19;7;7;–;.;50;1245;889
9372155;      Runding;1046,54;587,19;.;–;459,35;248,57;80,78;.;96,38;23,94;–;.;.;–;.;.;185,24;153,37;1021,86;550,28;547,43;.;471,58;251,2;103,22;.;97,59;12,17;–;–;–;–;–;–;.;187,08;1000;556;548;.;445;186;74;.;66;8;.;–;–;–;–;–;252;224;1020;565;558;7;455;164;73;.;67;–;–;.;.;–;–;–;291;240
9372157;      Schönthal;2595,92;.;1192,06;–;1398,23;655,49;134,17;–;295,43;65,75;5,52;25,2;24,7;.;78,24;.;608,25;358,8;2544,13;.;1058,17;.;1479,89;650,92;191,66;.;330,53;16,26;.;13,75;.;.;66,24;.;737,28;503,78;2613;1062;.;.;1550;613;246;.;300;8;21;13;13;.;.;54;845;598;2626;1060;1054;.;1566;554;217;21;256;7;9;12;12;.;.;33;949;642
9372158;      Schorndorf;2086,55;.;831,53;.;1196,99;673,8;115,16;.;319,13;35,96;27,41;.;2,2;.;69,3;69,3;395,26;285,73;2034,49;.;817,88;35,41;1168,93;664,69;162,67;.;.;.;21,78;4,89;.;.;52,58;52,58;420,42;335,25;2124;883;856;23;1240;695;198;.;288;7;24;3;.;.;32;32;480;384;2098;856;841;11;1242;684;185;9;296;–;19;.;.;.;.;.;511;392
9372161;      Stamsried, M;2665,84;.;964,4;17,94;1667,86;790,12;207,8;.;357,61;71,08;36,53;.;.;.;176,05;176,05;594,18;455,31;2649,57;.;894,04;43,32;1694,62;859,49;333,75;8,32;319,16;18,15;31,42;.;.;.;128,37;.;635,83;520,21;2643;876;828;38;1767;891;269;19;381;17;37;6;6;.;103;103;713;533;2671;906;869;27;1765;797;291;10;317;9;35;.;.;.;.;77;817;595
9372163;      Tiefenbach;1652,94;908,39;854,23;26,83;744,55;401,39;46,6;8,01;100,03;101,34;.;.;5,46;–;37,91;.;279,72;140,1;1507,55;792,19;734,73;55,2;.;323,91;34,77;.;99,79;69,72;.;3,35;2,39;–;38,86;37,64;339,89;191,36;1456;737;671;62;720;321;71;.;104;43;.;.;2;–;.;19;370;219;1446;786;638;52;660;274;71;10;77;38;–;.;1;–;.;.;366;223
9372164;      Traitsching;2283,83;1168,37;1142,98;9,54;.;590,29;85,55;.;228,71;94,5;7,95;24,22;24,22;.;46,5;46,5;405,23;285,65;2191,93;.;1075,46;14,37;1097,55;579,62;127,66;3,51;228,55;45,01;15,04;18,36;.;.;18,68;.;456,46;348,43;2140;1048;1022;24;1092;562;175;.;234;12;26;14;14;.;.;.;469;378;2071;1006;973;30;1066;513;166;.;243;23;.;14;14;.;.;.;515;395
9372165;      Treffelstein;1011,07;502,02;499,49;–;509,05;258,54;23,33;.;93,36;39,42;10,77;4,31;1,4;–;23,13;20,55;206,71;97,79;1107,99;542,01;506,27;.;565,98;216,88;.;6,72;73,85;24,3;.;3,7;1,14;–;12,1;.;327,04;217,66;1135;536;497;37;599;206;44;.;81;13;11;.;1;–;.;–;376;259;1149;547;511;.;603;198;41;.;95;4;.;1;1;–;.;–;396;275
9372167;      Zell;1192,16;515,78;489,23;18,46;676,38;389,31;95,3;.;103,51;71,55;3,31;1,78;.;–;69,96;69,96;190,12;121,04;1013,21;468;413,23;54,77;545,21;321,23;52,62;.;71,03;63,04;13,47;1,99;.;–;.;.;195,21;134,74;956;456;374;.;500;237;57;33;55;36;38;.;1;.;.;.;198;123;944;490;400;89;454;235;37;.;68;14;12;1;1;.;.;–;182;107
9372168;      Waffenbrunn;731,38;370,9;345,89;.;360,48;213,09;38,13;.;74,75;17,43;.;.;.;–;22,39;22,39;103,87;69,68;693,04;340,15;307,25;.;352,89;211,04;49,54;6,21;76,86;6,51;.;.;.;.;28,35;28,35;95,81;75,31;716;350;313;37;366;173;64;.;67;11;7;.;.;–;9;.;158;117;668;323;292;.;345;134;43;13;.;.;.;.;.;–;.;–;187;125
9372169;      Wald;1704,59;.;564,29;19,5;1110,57;705,45;42,71;68,7;182,08;254,52;16,28;1,26;1,26;–;73,17;73,17;257,04;175,22;1656,44;572,61;544,82;.;1083,83;625,41;42,92;79,69;170,86;128,7;26,84;0,53;0,53;–;54,45;.;369;253,92;1633;622;590;.;1010;588;56;80;202;96;39;–;–;–;.;64;306;225;1491;.;527;47;914;551;45;65;188;71;20;–;–;–;8;.;314;220
9372170;      Walderbach;1233,77;525,86;520,77;–;707,91;417,9;38,63;.;148,99;31,16;.;2,16;2,16;.;.;.;220,52;142,51;1143,9;465,16;448,9;.;678,74;408,19;54,12;.;147,35;27,04;.;2,3;.;–;.;.;233,14;155,52;1129;475;449;23;655;374;73;17;146;17;17;1;1;–;31;30;218;166;1050;455;426;28;595;304;48;12;.;.;17;.;.;–;.;25;208;156
9372171;      Waldmünchen, St;3690,9;2197,83;2054,18;105,21;.;742,45;106,44;.;244,89;117,03;4,82;10,02;.;.;36,93;24,96;678,38;385,13;3542,29;2026,71;1916,66;108,37;.;686,38;134,84;.;258,96;69,65;6,72;6,9;.;0,1;10,74;10,74;804,52;568,95;3542;2000;1904;95;1541;586;157;.;242;34;14;.;4;.;.;12;917;647;3550;2034;1930;.;1516;525;147;.;245;12;10;.;4;.;.;.;932;644
9372174;      Weiding;1545,66;.;734,71;.;782,02;375,95;124,13;.;161,14;15,67;.;.;.;–;26,93;.;353,29;265,24;1549,81;756,73;726,39;28,22;793,08;377,27;146,72;.;154,93;3,25;.;–;–;.;20,02;20,02;392,8;324,52;1464;715;684;.;749;342;160;.;126;7;.;.;.;–;.;.;394;322;1426;693;660;32;733;300;120;7;136;4;.;–;–;.;.;–;427;329
9372175;      Willmering;537,38;.;225,49;.;302,36;167,15;54,54;.;53,14;5,32;18,08;.;.;.;–;–;102,69;72,61;532,17;221,63;217,49;.;310,54;164,32;65,1;.;.;.;17,2;.;.;.;–;–;109,24;83,92;483;197;.;.;282;151;67;.;.;.;.;.;.;.;.;–;94;.;473;.;186;.;280;153;47;.;48;–;.;.;.;.;–;–;102;82
9372177;      Zandt;1209,35;751,49;733,97;–;.;228,82;32,76;–;103,25;9,64;–;.;.;–;3,88;.;210,53;150,45;1138,67;702,72;684,1;.;435,95;220,47;33,56;–;102,49;9,17;–;1,55;1,55;.;–;–;211,39;157,23;1084;644;628;16;440;192;50;–;106;3;–;.;.;–;–;–;248;182;1044;641;626;15;403;158;33;.;.;.;–;.;.;.;–;–;240;163
9372178;      Lohberg;512;495,28;234,12;132,12;.;.;–;–;–;.;–;–;–;–;–;–;11,62;.;380,58;368,57;182,77;.;12,01;.;–;–;–;–;–;–;–;–;–;–;.;.;365;352;170;.;12;.;–;–;–;–;–;–;–;–;–;–;.;.;374;.;166;194;13;.;–;–;–;–;–;–;–;–;–;–;.;.
9373112;      Berching, St;7015,59;1544,22;1128,31;127,63;5470,19;3032,06;1072,52;102,27;1156,4;439,39;53,98;.;42,06;.;749,88;744,97;1344,53;695,83;6893,25;1312,01;1016,95;149,17;5579,97;3006,02;1198,18;107,27;1047,18;294,21;80,42;38,27;33,45;.;642,52;628,56;1683,17;924,15;7070;1462;1135;198;5608;2823;1203;61;888;363;125;45;42;7;.;530;1987;1154;7195;.;1053;208;5714;2807;1166;77;800;398;125;66;61;5;.;461;2101;1090
9373113;      Berg b.Neumarkt i.d.OPf.;2698,57;.;687,19;46,58;1895,51;964,71;196,37;40,82;281,69;277,8;.;5,35;.;.;122,11;.;633,65;277,56;2601,7;700,71;616,9;72,92;1900,99;943,56;286,57;65,22;241,2;166,84;6,99;2,63;2,63;0,11;123,9;121,85;729,41;355,03;2525;736;656;69;1788;850;254;39;206;150;20;1;1;.;41;37;834;419;2565;773;684;74;1791;759;250;34;173;139;12;1;1;–;.;42;902;422
9373114;      Berngau;1767,5;.;650,5;25,26;1073,03;500,39;123,79;.;249,43;39,32;4,02;2,06;1,93;0,21;32,99;32,99;433,52;169,42;1690,31;.;583;40,03;1054,45;499,94;184,12;.;203,36;11,79;6,98;0,91;.;0,17;40,01;.;374,85;209,39;1666;609;569;38;1057;475;181;4;158;30;15;–;–;–;48;36;426;256;1593;590;563;25;1003;432;156;20;125;23;.;0;0;.;.;19;421;234
9373115;      Breitenbrunn, M;3773,12;.;396,37;22,5;3334,61;1737,78;704,98;.;571,09;302,23;29,95;.;4,8;.;472,7;.;926,15;496,26;3653,26;.;333,12;28,47;3282,5;1670,39;813,84;.;497,03;128,22;.;5,95;3,24;.;393,6;389,84;1069,23;601,58;3537;400;366;24;3138;1689;822;.;400;133;33;4;3;.;.;293;1049;691;3588;390;358;22;3198;1606;866;9;405;150;85;.;3;.;.;218;1174;755
9373119;      Deining;4182,6;1619,76;936,65;46,23;2561,74;1353,2;291,49;.;380,35;543,09;14,68;5,58;.;0,11;236,27;.;793,4;358,87;4319,09;.;722,68;106,91;2484,1;1220,74;333,93;33,34;330,09;380,11;15,99;4,09;.;.;230,34;.;900,19;409,06;4803;2353;856;114;2450;1322;491;8;323;385;30;2;2;–;217;217;855;442;4906;2465;744;156;2441;1254;431;.;314;341;21;3;3;.;.;201;929;489
9373121;      Dietfurt a.d.Altmühl, St;3869,66;903,43;587,22;34,3;2966,02;1721,08;641,35;28,35;576,01;369,4;24,22;.;.;.;431,28;425,23;636,14;311,83;3674,25;863,97;526,72;82,77;2810,28;1622,83;687,77;35,54;472,24;298,83;32,05;3,42;2,53;.;389,47;.;653,49;365,57;3407;868;618;.;2538;1561;710;17;432;293;38;.;7;.;.;231;633;395;3356;828;513;138;2528;1432;671;.;390;244;75;4;2;.;.;203;712;383
9373126;      Freystadt, St;5317,2;1848,51;1600,27;58,34;3464;2002,16;597,93;118,24;792,63;162,59;41,58;.;11,83;.;304,64;.;841,78;489,95;5115,05;1744,59;1485,23;96,06;3365,95;1919,66;640,35;123,47;679,57;76,31;78,67;9,03;8,83;5,54;308,88;304,76;935,01;576,41;5220;1724;1455;120;3489;1809;688;135;619;84;119;.;4;.;.;219;1266;739;5108;.;1488;101;3503;1722;726;138;567;66;107;.;7;.;.;211;1355;785
9373134;      Hohenfels, M;1723,09;126,87;112,85;8,13;1596,22;813,13;241,88;.;194,97;358,72;–;1,33;0,86;–;168,88;.;413,04;177,21;2289,02;731,7;79,01;11,18;1557,32;790,19;286,54;14,22;172,15;263,74;.;1,41;.;.;169,97;.;485,25;196,08;1497;175;168;.;1322;653;288;–;140;184;9;1;1;.;137;137;465;262;1428;128;110;.;1300;626;287;.;174;108;17;1;1;.;.;162;406;205
9373140;      Lauterhofen, M;4156,41;560,69;537,68;8,09;3594,03;1987,42;341,89;.;446,29;973,12;18,1;.;4,47;.;401,08;401,08;999,62;385,6;4021,56;.;429,92;35,17;3550,37;1757,74;456,03;53,36;350,67;746,27;32,65;2,67;.;0,21;412,19;.;1238,34;556,74;4167;454;408;32;3713;1500;474;–;333;557;78;2;2;.;362;329;1702;823;4239;.;409;42;3773;1389;484;.;321;430;92;2;2;.;.;267;1902;835
9373143;      Lupburg, M;1313,27;159,94;136,75;.;1153,33;604,3;168,5;.;103,18;303;.;.;0,49;–;127,41;.;292,91;109,89;1328,81;140,39;120,58;11;1188,42;667,85;242,66;.;96,97;296,53;.;.;0,52;–;122,58;.;301,35;150,16;1285;199;175;15;1086;604;287;.;135;149;20;–;–;–;124;124;288;223;1374;157;133;14;1218;624;332;.;.;118;40;.;.;.;.;145;329;237
9373146;      Mühlhausen;1958,8;.;515,67;24,13;1390,97;794,4;159,53;66,07;282,82;42,25;.;12,81;.;.;59,3;59,3;418,3;229,51;1838,46;.;458,76;40,75;1336,48;770,47;186,97;91,99;243,94;25,6;11,97;8,43;8,43;0,7;60,85;.;455,4;245,05;1798;470;419;50;1328;718;190;52;211;32;28;6;6;–;22;22;535;302;1715;455;420;33;1260;695;176;95;201;17;21;4;4;0;.;25;475;293
9373147;      Neumarkt i.d.OPf., GKSt;2616,94;781,05;722,68;31,63;1835,17;968,21;214,06;52,9;304,92;278,39;1,72;7,82;.;1,73;122,83;122,83;627,67;251,91;2591,3;.;684,86;58,76;1781,58;885,67;277,65;66,19;266,78;156,01;.;4,03;.;1,79;143,79;.;667,37;320,09;2524;830;680;63;1693;913;290;89;247;178;13;3;3;.;97;97;596;330;2365;.;638;63;1651;790;251;71;209;93;20;8;8;0;.;92;610;310
9373151;      Parsberg, St;2615,15;.;230,23;19,11;2335,37;1370,56;432,22;.;312,49;574,23;18,14;2,52;2,52;0,3;255,58;255,58;524,91;202,46;2607,37;.;204,16;45,84;2339,62;1350,01;521,21;.;275,75;505,55;29,34;1,67;.;0,15;238;238;599,61;233,21;2477;409;360;33;2068;1283;451;.;209;498;35;.;2;.;210;210;489;228;2314;311;247;50;2003;1154;435;33;227;338;32;.;2;.;.;136;561;238
9373153;      Pilsach;3071,72;.;455,36;26,08;2545,42;1187,86;214,99;11,15;374,06;500,28;20,92;.;1,93;.;173,39;171,23;1045,86;374,48;3065,13;456,82;392,33;53,99;2604,17;1006,16;280,79;23,16;273,65;272,31;32,7;1,41;.;.;128,12;.;1393,39;628,91;2914;417;364;51;2493;881;346;14;187;231;48;.;–;.;.;55;1462;759;2940;.;360;64;2508;819;321;.;193;149;24;1;1;3;.;69;1502;734
9373155;      Postbauer-Heng, M;911,57;360,06;327,9;.;551,51;298,57;72;.;118,91;20,37;–;.;.;.;27,5;.;172,19;106,33;919,62;375,69;341,18;28,66;543,93;307,09;75,26;.;117,76;10,32;–;2,63;2,63;0,31;19,61;19,61;172,17;104,26;887;382;345;32;506;276;81;.;83;16;15;1;1;.;.;.;167;104;857;376;338;32;481;277;85;12;73;.;.;1;.;–;.;.;144;92
9373156;      Pyrbaum, M;1070,67;487,48;436,59;21,07;582,68;289,33;42,68;29,81;98,51;13,64;.;18,15;.;.;15,01;.;200,12;126,59;1031,39;.;422,98;33,7;573,48;307,74;47,99;41,73;111,81;11;.;5,5;.;.;19,92;.;200,95;139,64;1025;447;406;36;578;314;61;38;107;16;28;.;4;.;14;.;207;141;1026;446;408;36;580;290;50;42;.;.;17;4;4;1;.;.;237;130
9373159;      Sengenthal;1434,06;466,37;310,36;.;967,69;601,59;118,38;49,12;196,85;67,27;14,55;22,79;22,79;–;60,23;.;205,89;96,05;1564,36;479,41;301,38;28;1084,95;698,13;165,36;66,15;199,46;65,89;46,72;.;.;.;53,27;48,69;245,41;132,33;1395;334;304;20;1061;694;173;.;221;27;53;.;.;–;.;43;246;159;1341;297;267;.;1044;669;176;67;205;12;41;.;.;–;.;35;263;163
9373160;      Seubersdorf i.d.OPf.;3562,72;469,78;431,97;13,44;3092,01;1669,62;518,05;.;479,74;556,75;.;8,94;.;.;499,18;.;700,43;273,32;3579,54;451,43;406,95;27,17;3127,18;1700,63;686,61;30,29;419,75;443,33;.;22,31;3,96;.;430,33;430,33;778,12;362,37;4069;533;500;29;3536;2036;874;.;461;421;49;25;2;.;.;297;1042;587;3999;469;432;32;3530;1931;831;30;435;438;45;.;2;.;.;292;1109;648
9373167;      Velburg, St;6158,12;.;665,08;78,56;5090,58;2579,12;426,24;20,7;432,56;1531,29;8,88;5,48;5,09;0,15;323,44;.;1773,57;595,58;6009,99;1172,66;672,68;155,33;4836,95;2455,9;581,39;33,64;356,41;1280,74;42,23;4,17;3,9;.;197,86;194,79;1847,48;645,56;5991;1401;989;123;4591;2468;724;20;351;1209;21;2;2;–;167;158;1809;843;5981;1345;934;75;4636;2163;706;.;402;894;63;2;2;–;.;178;1933;818
9374111;      Altenstadt a.d.Waldnaab;589,02;.;232,57;–;344,36;214,99;28,81;13,25;60,15;62,87;–;1,78;.;–;13,92;13,92;111,04;33,46;601,22;.;233,22;.;340,44;225,52;30,68;.;60,62;28;–;2,79;.;.;.;.;104,15;48,58;595;260;232;.;335;197;41;.;64;.;.;.;.;.;–;–;119;62;595;266;236;.;329;179;47;.;60;25;–;.;.;.;–;–;146;68
9374117;      Eschenbach i.d.OPf., St;957,39;312,38;262,49;.;645,01;378,06;37,37;.;138,93;91,67;.;3,15;.;.;46,66;.;187,15;124,65;926,75;.;231,08;.;643;368,09;97,32;.;106,15;50,19;.;2,37;.;.;44,44;.;208,63;157,46;865;234;226;–;632;344;111;28;100;34;12;1;–;–;20;20;237;181;831;238;223;.;593;285;75;.;89;25;.;1;.;.;.;.;281;233
9374118;      Eslarn, M;1851,67;.;844,67;22,85;959,71;536,41;39,19;33,26;85,3;155,79;.;84,34;.;.;56,74;.;234,87;104,87;1785,96;.;789,51;27,02;940,3;538,25;57,17;29,46;92,32;125,21;.;67,02;.;.;19,74;.;313,04;160,9;1651;701;674;14;943;409;40;.;103;100;14;.;46;–;47;47;421;240;1628;.;663;11;941;429;47;.;154;74;7;.;37;–;.;.;442;248
9374119;      Etzenricht;325,46;79,49;68,83;.;245,05;140,67;35,98;.;43,34;39,84;–;.;.;.;29,29;29,29;38,43;33,5;307,78;.;55,55;.;241,56;141,23;46,21;14,61;38,24;33,49;–;14,47;.;.;31,87;31,87;36,11;29,75;313;68;55;13;245;130;52;19;25;21;.;.;23;.;.;37;28;.;305;.;66;15;221;110;37;17;34;17;.;.;13;.;.;32;34;24
9374121;      Floß, M;3715,14;1131,64;1102,1;9,58;2582,79;1377,81;186,15;24,19;196,14;749,03;.;145,89;145,89;.;326,09;307,03;654,62;409,42;3609,73;1104,28;1086,83;8,56;2504,8;1213,18;253,36;35,3;237,46;482,95;35,75;135,71;135,71;.;317,78;314,27;766,08;519,76;3520;1072;1049;21;2448;1120;341;.;319;359;45;148;148;–;.;158;963;628;3609;1112;1073;36;2497;1097;284;74;339;305;38;121;121;.;.;84;1134;694
9374122;      Flossenbürg;110,79;74,9;55,52;.;35,89;21,12;.;–;.;.;–;.;.;–;–;–;.;.;98,05;61,78;45,24;.;36,27;.;.;.;.;.;–;.;–;–;–;–;.;.;82;44;31;.;38;11;.;.;–;.;.;.;–;–;–;–;.;.;78;45;38;.;33;.;.;–;–;.;–;–;–;–;–;–;.;.
9374123;      Georgenberg;900,23;577,7;560,01;.;.;205,98;15,84;9,74;.;.;.;14,97;.;.;.;.;89,14;42,59;836,8;532,91;512,43;13,14;.;201,47;23,76;5,77;7,12;94,38;–;6,81;.;.;8,87;.;84,54;.;840;527;498;24;313;166;21;.;26;56;–;.;7;.;–;–;140;48;860;552;511;36;308;99;17;10;20;19;.;2;2;–;–;–;193;75
9374124;      Grafenwöhr, St;625,16;201,53;193,11;–;423,63;255,53;13,47;30,13;63,72;93,2;7,78;6,75;.;0,05;23,56;.;66,49;47,89;566,77;178,03;.;–;388,74;182,07;3,49;26,53;53,21;61,15;5,71;4,71;4,71;0,06;20,19;20,19;122,33;89,7;410;133;.;–;277;139;4;.;51;60;.;.;.;.;20;20;106;54;578;218;215;–;360;123;.;14;44;30;.;0;0;.;.;13;205;135
9374127;      Irchenrieth;184,03;51,45;.;–;132,58;80,92;12,47;–;18,97;39,46;–;.;.;–;16,74;16,74;.;25,33;179,69;52,93;52,93;–;126,76;63,5;15,98;.;18,46;18,37;.;–;–;–;18,64;18,64;.;33,69;178;52;.;–;126;70;22;–;.;26;–;–;–;–;.;.;48;37;208;63;63;–;145;86;31;–;.;31;.;–;–;–;.;.;39;27
9374128;      Kirchendemenreuth;2265,03;.;627,31;27,4;1591,47;944,23;198,82;30,04;337,42;308,92;5,79;.;2,54;.;188,53;186,58;373,7;252,43;2267,62;.;611,75;37,73;1599,21;874,18;246,88;45,69;295,68;222,24;12,65;1,82;1,82;0,12;173,53;173,53;533,55;354,91;2148;632;607;24;1500;763;266;44;267;129;21;1;1;.;157;154;551;342;2125;.;599;27;1481;720;224;54;254;135;21;.;1;.;.;138;592;377
9374129;      Kirchenthumbach, M;2970,31;1179,56;1061,37;108,41;1790,75;995,11;121,45;.;325,5;287,51;13,95;9,01;8,64;0,17;136,43;136,43;585,28;345,45;3018,45;1287,13;1127,81;154,88;1731,32;931,08;176,54;12,83;290,58;202,27;26,5;6,28;6,14;0,28;98,05;.;654,33;389,68;2866;1172;1012;156;1694;842;153;34;310;146;30;.;4;.;58;58;738;421;2832;1158;967;188;1673;702;160;49;251;104;12;3;3;.;.;38;885;410
9374131;      Kohlberg, M;951,17;264,66;.;–;686,51;345,47;64,06;30,76;142,83;34,17;.;0,87;0,87;.;100,41;93,97;205,3;129,43;978,09;263,73;263,44;–;714,36;347,37;100,07;27,25;134,02;22,69;.;.;.;.;66,58;66,58;269,32;199,3;1062;307;306;.;755;409;109;42;161;16;–;–;–;–;.;23;302;232;1088;296;.;–;792;396;93;54;166;11;–;.;–;–;.;56;328;264
9374132;      Leuchtenberg, M;1633,04;.;533,21;5,28;1080,95;609,63;98,95;.;120,12;269,54;.;12,6;.;.;139,8;132,89;290,29;167,08;1646,36;.;514,85;19,89;1105,42;549,31;107,12;29,68;102,74;210,74;54,98;13,05;13,05;.;120,79;108,62;358,78;218,46;1549;487;462;25;1052;571;147;35;133;192;15;.;.;–;.;57;379;208;1511;.;451;26;1022;566;143;31;157;154;10;.;.;–;.;39;381;233
9374133;      Luhe-Wildenau, M;1245,12;388,7;369,12;13,36;856,42;532,19;40,66;52,08;176,83;139,85;11,01;.;2,86;.;42,83;.;236,28;159,85;1192,93;394,4;372,59;.;798,53;509,32;55,35;57,74;175,78;99,54;14,42;3,69;.;.;42,59;.;225,9;152,59;1306;484;400;.;822;522;123;40;169;46;12;.;1;.;.;51;229;135;1237;477;394;.;760;491;107;97;170;33;6;.;0;.;.;42;216;125
9374134;      Mantel, M;293,59;125,47;112,29;.;168,12;104,58;12,58;22,03;36,77;17,87;.;0,61;0,61;–;15,52;15,52;45,45;25,12;283,51;119,06;.;.;164,45;.;14,8;16,35;34,78;11,68;.;0,35;0,35;–;12;12;52,2;29,14;288;119;100;19;169;91;15;15;35;15;–;–;–;–;.;.;75;35;300;122;104;19;178;80;21;.;.;.;.;1;1;–;–;–;.;42
9374137;      Moosbach, M;3352,95;1490,97;1460,55;22,47;1861,66;1048,41;113,81;52,41;197,26;381,38;.;167,98;165,9;.;122,42;.;465,23;225,73;3405,09;.;1359,99;36,01;1994,77;1051,72;138,66;31,37;262,84;286,4;17,62;165,38;163,72;.;90,71;88,49;662,48;370,95;3447;1374;1297;63;2073;972;172;20;283;205;29;.;187;.;102;102;769;439;3325;1335;1245;81;1990;928;203;57;278;145;38;.;172;.;.;102;720;449
