Gemeindefinanzen seit 2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Berichtsjahr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fortschreibung des Bevцlkerungsstandes;;;;
9475174;      Sparneck, M;6629;605;620;2009;1502;13;151;560;717;55;92;1631;1655;254;948;2231;Ц;5972;620;558;1424;558;13;152;-358;684;60;10;540;1382;506;1214;1737;Ц;7087;639;636;2063;1329;15;167;296;767;78;-11;1384;1317;546;1131;1754;Ц;5994;666;659;1981;1333;14;164;295;784;71;49;1397;1568;406;1118;1680;Ц;6771;640;662;2375;1496;14;163;387;852;72;23;1572;1360;645;1247;1597;Ц;1591;1581;1561;1540;1533
9475175;      Stammbach, M;8753;1118;1133;2470;2123;39;244;572;1158;104;127;2141;1625;883;1492;1004;Ц;6368;1125;957;1049;1836;38;252;319;1105;113;43;1840;1739;897;1597;687;Ц;7299;1140;991;1240;2236;42;246;626;1209;104;47;2256;1794;888;1615;640;Ц;8119;1081;1098;2410;2220;39;251;590;1237;95;48;2239;1820;880;1611;592;Ц;5712;1177;1334;819;2439;38;251;702;1345;96;96;2468;1884;968;1688;543;Ц;2345;2347;2329;2328;2336
9475181;      Tцpen;8500;395;511;1694;2839;18;185;1681;509;442;436;3441;3680;Ц;2116;Ц;Ц;6520;442;528;1097;3026;18;186;1851;486;483;314;3578;3744;Ц;2153;Ц;Ц;8693;452;565;2031;5721;13;217;4286;571;632;549;7036;2867;Ц;1648;Ц;Ц;13629;448;719;2153;2916;19;200;1540;584;571;155;3420;3927;Ц;2278;Ц;Ц;11244;514;763;1305;2822;18;195;1392;635;580;190;3310;5809;Ц;3195;Ц;Ц;1021;1012;1027;997;992
9475182;      Trogen;5305;483;480;1680;1038;11;122;113;767;21;29;1079;874;636;916;835;Ц;5375;530;412;1710;1092;11;141;181;732;23;15;1138;856;720;996;738;Ц;5986;534;504;1995;1115;11;128;178;775;19;29;1167;891;699;966;929;Ц;4432;549;477;769;1370;11;138;406;793;17;37;1446;936;706;993;845;Ц;8181;580;553;2128;1392;12;141;354;862;17;66;1469;985;732;1020;760;Ц;1418;1406;1418;1397;1395
9475184;      Weiяdorf;3819;477;389;984;921;22;113;171;575;36;30;942;678;522;743;492;Ц;4068;519;294;698;810;21;116;81;548;40;15;822;779;500;771;453;Ц;5130;535;356;2293;1012;21;121;232;604;30;25;1039;789;487;771;1014;Ц;3744;562;349;1184;1182;23;117;392;618;27;59;1222;783;521;797;981;Ц;5476;510;543;924;1060;23;120;212;672;28;9;1085;866;526;814;950;Ц;1149;1133;1161;1175;1198
9475189;      Zell im Fichtelgebirge, M;5946;822;698;1380;1181;32;181;97;794;70;17;1200;876;1127;1242;610;Ц;5829;902;711;1413;1134;32;176;85;758;77;14;1148;918;1167;1311;546;Ц;7247;952;926;2254;1252;32;189;142;817;66;16;1274;955;1169;1321;957;Ц;5727;998;926;1090;1295;32;188;173;836;60;14;1320;939;1198;1316;869;Ц;5983;985;1091;980;1396;37;183;199;908;61;29;1427;1031;1214;1350;813;Ц;1917;1898;1877;1903;1900
9475444;      Gemeindefreie Gebiete;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц
9476145;      Kronach, St;50357;3776;14174;6589;20575;58;2185;6671;9311;2306;1808;21602;20275;946;12410;7589;Ц;38509;3806;12102;4129;15871;60;2279;2083;8887;2520;195;16296;18884;2422;13253;13297;Ц;37171;6235;7750;7013;23867;59;2233;9397;9625;2508;966;25102;18483;2870;12980;3060;Ц;43532;7207;8940;4883;22342;58;2223;7895;9849;2272;999;23428;20655;1798;12744;9338;Ц;40049;7564;7738;5964;24228;59;2479;8605;10704;2308;861;25463;21389;2271;14072;4616;Ц;16856;16770;16713;16528;16621
9476146;      Kьps, M;21456;1972;2300;4562;6388;32;705;1644;3644;346;425;6871;5265;2914;5236;11785;Ц;22626;2092;2413;4894;6510;32;726;1878;3478;378;213;6943;5628;2990;5355;11734;Ц;27837;2118;2888;7425;7102;33;732;2246;3714;357;258;7673;5573;3114;5421;12357;Ц;30205;2135;2921;8837;7613;32;739;2696;3800;324;323;8270;5798;3198;5429;12526;Ц;27786;2233;3006;6812;7931;32;705;2715;4130;329;339;8618;6288;3217;5790;11475;Ц;7800;7727;7747;7636;7691
9476152;      Ludwigsstadt, St;14143;1443;1804;1099;3157;29;347;1014;1508;252;224;3354;2922;875;2261;6089;Ц;13426;1491;1452;2867;2778;28;337;691;1440;275;75;2897;2820;1077;2454;3679;Ц;14585;1448;1645;3479;3406;28;333;1254;1493;291;149;3625;2656;1221;2434;2578;Ц;14730;1473;1862;4484;3176;29;334;1014;1528;263;142;3363;2977;1070;2356;2593;Ц;14018;1542;2030;4482;3831;28;341;1526;1661;267;162;4097;3029;1205;2602;2420;Ц;3408;3403;3310;3157;3190
9476154;      Mitwitz, M;8774;950;916;2633;2155;25;288;350;1350;137;51;2277;1840;1093;1851;4762;Ц;10017;1039;1142;2104;2003;25;290;244;1288;150;19;2093;1813;1228;1939;5276;Ц;9588;1075;917;2219;2100;24;294;264;1372;139;39;2208;1837;1233;1914;5823;Ц;8859;1148;839;1862;2375;17;306;514;1404;126;67;2480;1911;1285;1944;5350;Ц;11046;1273;1056;3021;2431;36;293;441;1526;128;65;2531;1911;1430;2106;6580;Ц;2777;2772;2786;2768;2814
9476159;      Nordhalben, M;6175;816;868;1012;1116;14;183;173;699;44;49;1158;842;937;1166;2074;Ц;5606;831;701;1061;1058;14;162;163;667;48;17;1088;942;907;1155;1687;Ц;5732;834;949;1453;1157;15;181;210;703;43;8;1193;919;921;1166;1857;Ц;6293;920;954;1608;1228;15;183;266;720;39;49;1274;897;976;1161;1857;Ц;7179;967;1144;2602;1252;15;179;230;782;40;20;1293;952;1002;1226;3295;Ц;1625;1633;1649;1566;1539
9476164;      Pressig, M;10633;1328;1468;1998;3323;37;359;760;1972;187;199;3555;2462;1578;2542;6057;Ц;10723;1357;1409;2268;3328;37;361;835;1882;204;101;3529;2512;1694;2659;6137;Ц;10929;1504;1625;1238;3532;37;354;848;2081;200;87;3759;3002;1360;2575;6130;Ц;12132;1534;1683;1838;3601;37;363;879;2130;182;112;3840;3006;1462;2701;6108;Ц;12906;1655;2003;1999;3818;38;360;909;2315;184;101;4069;3139;1580;2909;6096;Ц;3911;3859;3901;3892;3875
9476166;      Reichenbach;1216;149;225;69;451;5;41;41;354;9;4;487;374;337;443;37;Ц;1728;152;229;635;465;4;41;70;338;10;11;515;408;333;463;29;Ц;1470;142;245;422;435;4;40;34;347;9;-1;465;384;354;472;20;Ц;2331;157;238;535;486;4;41;75;355;8;8;540;416;352;465;11;Ц;2979;267;198;1500;492;4;40;50;386;8;10;534;399;385;498;2;Ц;662;649;658;649;655
9476171;      Schneckenlohe;2017;328;225;425;817;8;76;226;474;31;47;910;571;503;704;458;Ц;2826;340;174;967;689;8;76;116;452;34;29;744;634;498;707;424;Ц;3225;311;226;1233;715;8;78;139;459;30;14;778;696;465;713;614;Ц;2968;350;234;987;678;8;78;94;470;27;16;730;642;528;729;671;Ц;2962;364;223;767;650;8;79;24;510;27;20;687;648;585;784;621;Ц;1031;1020;1029;996;985
9476175;      Steinbach a.Wald;13572;1775;1746;3802;6430;25;338;3832;1711;520;1122;7774;4227;Ц;2494;1143;Ц;15209;1713;1708;3758;8297;25;338;5723;1633;568;867;9857;7392;Ц;4361;975;Ц;15129;1702;1746;3905;8755;25;348;6182;1678;514;738;10616;6324;Ц;3731;800;Ц;16607;1927;1893;3999;3199;26;416;566;1718;466;245;3517;8292;Ц;4809;3655;Ц;17062;1911;1974;3184;12284;25;353;9557;1867;473;908;15113;8674;Ц;5031;3038;Ц;3094;3046;3028;3068;3034
9476177;      Steinwiesen, M;9405;1141;1626;1548;2809;40;309;729;1585;137;181;2951;1960;1607;2279;4516;Ц;10036;1126;1535;1650;3030;40;315;1003;1513;150;140;3170;2146;1588;2327;3919;Ц;9828;998;1480;2278;3040;40;318;887;1638;148;76;3192;2418;1404;2310;3656;Ц;10990;1124;1751;1983;2877;40;314;704;1676;134;60;3003;2646;1355;2372;3027;Ц;13162;1061;2131;3780;2907;40;313;588;1822;136;69;3028;2615;1544;2605;2489;Ц;3436;3422;3377;3342;3317
9476178;      Stockheim;13001;1728;1291;1928;3859;21;444;554;2582;248;150;4121;3213;1959;3219;1548;Ц;11712;1630;1081;2657;3868;21;448;652;2464;271;87;4116;3412;2018;3389;1335;Ц;12900;1717;1293;1916;4486;22;466;1013;2701;272;131;4852;3502;1972;3376;1121;Ц;13318;1834;1192;2471;4492;20;476;974;2763;246;164;4858;3549;2075;3414;922;Ц;15762;1950;1478;2716;5063;21;466;1305;3003;250;172;5509;4028;1959;3598;739;Ц;4940;4841;4789;4817;4763
9476179;      Tettau, M;8447;1122;1493;2143;3687;14;315;1645;1164;545;501;4287;3553;Ц;2096;5904;Ц;10055;1157;1317;2652;3298;14;316;1257;1111;595;125;3664;3521;Ц;2077;6874;Ц;9125;1193;1409;2153;4339;14;327;2397;1114;480;219;4768;3532;Ц;2084;5375;Ц;9229;1258;1443;1862;4996;16;341;3057;1140;436;308;5503;3977;Ц;2307;4891;Ц;11577;1110;1860;2637;6005;16;340;3961;1240;443;763;6739;3963;Ц;2299;4438;Ц;2049;1974;2015;1891;1889
9476180;      Teuschnitz, St;7609;845;806;3741;1315;18;171;215;845;64;35;1347;994;1017;1281;2536;Ц;9455;835;715;3958;1171;19;171;102;807;70;13;1190;1024;1069;1340;4436;Ц;11269;902;1137;5934;1423;18;188;261;886;68;26;1460;1092;1024;1318;8475;Ц;9320;1058;847;4425;1283;18;176;114;907;62;20;1303;1080;1094;1346;9124;Ц;11889;1044;1528;5500;1505;18;173;259;985;63;22;1540;1189;1129;1451;10280;Ц;1990;1962;1955;1868;1861
9476182;      Tschirn;989;246;202;52;371;14;37;38;253;28;19;399;426;149;350;292;Ц;1208;246;194;190;190;19;45;-147;242;30;4;183;385;186;364;448;Ц;1065;220;233;48;428;19;46;65;263;34;-13;432;338;229;368;259;Ц;1634;213;222;114;338;19;45;-26;269;31;2;336;406;192;345;460;Ц;2117;265;246;657;555;19;55;156;293;31;12;570;392;236;399;401;Ц;516;519;517;531;517
9476183;      Marktrodach, M;8292;1879;1495;1227;3281;21;391;728;1984;147;147;3443;2715;1219;2454;4935;Ц;9425;2014;1459;2005;3478;21;391;1002;1894;160;142;3646;2588;1457;2584;4581;Ц;9623;2046;1455;1642;3843;21;390;1203;2067;152;112;4070;2876;1297;2515;4238;Ц;10496;2188;1495;2482;4043;22;408;1351;2115;138;167;4299;3110;1226;2553;3895;Ц;11497;2356;1854;2706;4004;21;408;1127;2299;140;151;4240;3391;1232;2787;3748;Ц;3745;3731;3741;3649;3585
9476184;      Wallenfels, St;8169;1263;1310;1087;2480;26;276;895;1143;128;185;2649;1575;1324;1955;6277;Ц;9592;1931;1488;1290;2273;26;271;735;1091;140;113;2388;1726;1267;1851;5593;Ц;10108;1306;1817;1793;2947;28;300;1301;1173;135;106;3168;2113;983;1814;5482;Ц;12026;1589;1887;3635;3251;28;296;1594;1200;123;225;3515;1979;1116;1898;5623;Ц;14999;1599;2210;4467;4114;27;290;2356;1305;125;311;4514;2551;814;1919;8517;Ц;2653;2617;2579;2475;2480
9476185;      Weiяenbrunn;8923;1044;1217;1795;2455;24;252;483;1557;129;140;2542;1987;1021;1842;4073;Ц;9285;1249;1124;1495;2363;25;256;445;1486;141;25;2421;2085;1069;1964;4446;Ц;10115;1404;1105;1465;2511;25;248;558;1556;113;69;2599;2111;1080;1975;4078;Ц;10163;1341;1122;1076;2509;24;273;506;1593;102;62;2586;2136;1139;1985;3711;Ц;12258;1431;1331;1752;2631;24;266;496;1731;104;43;2710;2179;1245;2126;3345;Ц;2846;2860;2836;2747;2788
9476189;      Wilhelmsthal;6882;1061;1441;1778;2607;37;265;411;1785;100;27;2676;2002;1739;2400;2510;Ц;7989;1037;1251;2228;2548;37;264;424;1704;109;82;2609;2397;1578;2422;1900;Ц;7706;1126;1462;2069;2750;37;265;508;1828;103;36;2830;2159;1756;2512;1740;Ц;9175;1122;1483;2367;2862;36;268;584;1870;93;81;2953;2270;1766;2448;1574;Ц;8648;1126;1578;2760;2972;36;268;531;2033;95;64;3063;2369;1873;2653;1402;Ц;3614;3625;3583;3458;3447
9476444;      Gemeindefreie Gebiete;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц;Ц
9477117;      Grafengehaig, M;2075;417;509;360;523;13;81;17;386;23;1;524;500;489;592;221;Ц;3074;445;408;1356;669;12;145;114;369;25;24;684;421;569;654;147;Ц;4002;449;471;2234;607;12;127;31;417;16;-3;610;444;551;622;472;Ц;2666;456;472;1012;695;12;103;133;427;15;14;709;595;426;576;417;Ц;2531;469;537;851;688;12;116;77;464;15;7;698;521;512;668;383;Ц;877;876;853;827;836
9477118;      Guttenberg;1195;209;116;480;381;6;29;67;270;9;19;396;274;231;314;186;Ц;1272;280;153;232;368;6;29;65;258;9;6;380;296;226;323;160;Ц;1440;257;156;208;408;7;33;78;278;11;7;419;339;196;320;266;Ц;2436;310;142;342;441;7;34;105;285;10;10;454;324;217;336;236;Ц;1529;278;170;95;502;7;33;141;309;10;21;519;358;206;338;205;Ц;474;469;462;468;473
9477119;      Harsdorf;3190;344;370;1009;865;13;82;118;630;18;12;886;661;352;632;740;Ц;3478;349;421;1104;764;13;79;47;601;19;0;769;754;318;643;658;Ц;5595;369;762;2379;813;13;85;40;651;20;3;817;759;330;669;2319;Ц;4386;384;388;1372;875;13;87;86;666;18;4;884;745;363;681;4255;Ц;4676;425;589;1735;926;13;87;80;724;18;17;937;761;404;719;3907;Ц;982;963;961;958;973
9477121;      Himmelkron;10410;2109;1305;1974;4425;23;405;1591;1890;507;399;4740;3781;273;2435;2533;Ц;11757;2260;1410;1829;3379;22;405;587;1804;554;5;3531;4288;129;2552;2170;Ц;11154;2097;1434;2553;4294;21;411;1331;1979;545;136;4562;4032;289;2608;2814;Ц;12823;2257;1307;3341;5465;23;454;2462;2025;493;322;5657;4436;123;2623;4704;Ц;13990;2576;1742;2564;6729;23;451;3545;2201;501;252;6994;4236;414;2813;4274;Ц;3545;3494;3483;3302;3333
9477124;      Kasendorf, M;5879;848;794;1374;3835;37;215;1915;1344;320;492;4513;3433;Ц;1995;351;Ц;7790;889;818;2391;2910;36;211;1025;1283;350;228;3258;3030;75;1851;325;Ц;13813;973;711;8200;4403;35;214;2442;1381;322;203;5144;3702;Ц;2144;3798;Ц;16343;1131;811;3521;4946;35;213;2984;1413;292;466;5883;3437;Ц;2012;3772;Ц;12051;1043;1136;3938;7867;35;202;5788;1536;296;752;9638;4253;Ц;2450;3746;Ц;2419;2422;2426;2399;2435
9477127;      Kцdnitz;4960;445;487;1065;1207;15;114;148;902;25;45;1268;924;656;986;1215;Ц;3419;459;360;292;1188;14;115;167;861;27;8;1242;1019;654;1034;1086;Ц;4486;466;405;249;1206;14;115;85;963;24;11;1255;1122;585;1026;959;Ц;3618;492;449;539;1322;14;115;181;985;22;16;1384;1087;659;1084;1115;Ц;5388;547;499;1018;1610;16;128;368;1071;22;18;1689;1112;720;1137;989;Ц;1560;1536;1530;1480;1487
9477128;      Kulmbach, GKSt;81707;15917;11368;9019;36852;60;3573;14608;15208;3355;3230;38965;32773;1860;19664;31537;Ц;78365;14343;11719;5703;36763;59;3581;14894;14515;3666;1416;38352;34656;1691;21383;31396;Ц;82454;14228;13168;8411;39045;58;3567;16469;15426;3473;2031;41265;32605;2906;21452;30872;Ц;86135;15835;13826;7032;43278;58;3578;20655;15787;3149;2369;45803;35736;1606;21538;33306;Ц;87180;17049;15565;5754;44518;58;3603;20450;17158;3198;2368;47226;35879;2837;22958;33168;Ц;25908;25815;25744;26159;26165
9477129;      Kupferberg, St;2232;427;303;348;870;6;91;131;608;31;28;890;748;333;640;337;Ц;2319;484;290;315;901;5;68;210;581;34;23;917;739;394;717;172;Ц;3484;493;352;387;977;8;118;234;584;29;21;1004;713;432;720;230;Ц;3881;483;345;437;935;6;92;208;598;26;23;958;742;453;733;194;Ц;4327;436;324;753;987;6;95;206;650;27;30;1013;843;425;757;158;Ц;1052;1057;1066;1052;1059
9477135;      Ludwigschorgast, M;2200;373;171;715;766;4;77;124;543;15;15;805;596;393;611;601;Ц;1972;406;182;602;768;3;58;168;519;17;16;802;720;339;631;518;Ц;4820;427;234;1587;865;5;103;170;564;20;21;907;671;390;671;1124;Ц;3370;423;284;583;734;4;87;45;577;18;15;755;680;424;684;1212;Ц;1881;321;203;134;823;4;65;105;628;18;5;848;767;416;714;1051;Ц;971;976;981;977;984
9477136;      Mainleus, M;26236;3463;3256;9244;5582;39;467;1508;3178;374;331;6115;5376;1683;4191;2739;Ц;26618;3573;3292;10407;7213;38;466;3253;3034;409;414;7963;5400;1971;4578;5461;Ц;32848;3571;3580;9994;7152;38;476;2997;3265;361;285;7951;5000;2333;4610;6044;Ц;40387;3887;4161;11785;2157;42;475;-2045;3341;327;187;2052;6644;1373;4439;12651;Ц;28046;4125;4801;10569;5995;39;477;1498;3631;332;-138;6466;6502;1855;5135;21106;Ц;6446;6436;6470;6506;6577
9477138;      Marktleugast, M;6587;1280;1274;1701;2190;27;310;320;1426;98;78;2250;1729;1512;2002;1632;Ц;9426;1374;1882;2185;2117;25;306;308;1361;107;36;2162;1709;1652;2153;1476;Ц;8639;1510;1337;2740;2484;26;294;594;1445;116;38;2562;1814;1568;2084;1319;Ц;8614;1430;1270;2814;2642;26;302;722;1479;105;111;2736;1809;1670;2165;1012;Ц;8875;1534;1667;2428;2638;26;299;589;1607;107;55;2722;2075;1640;2269;935;Ц;3133;3118;3127;3127;3062
9477139;      Marktschorgast, M;5341;593;773;613;1853;10;162;830;704;145;210;2070;1081;467;985;1048;Ц;6291;619;912;831;1564;9;163;559;672;158;67;1691;1581;166;938;951;Ц;5814;630;677;657;2068;9;164;1013;746;133;185;2316;1728;75;1033;867;Ц;7056;719;784;556;2529;9;163;1469;763;121;57;2832;1581;176;1073;783;Ц;10035;736;1034;1938;3318;8;164;2191;830;123;351;3820;1969;5;1080;698;Ц;1356;1367;1382;1358;1364
9477142;      Neudrossenfeld;6286;1397;1043;879;3469;42;294;532;2488;104;147;3679;2866;1103;2426;1011;Ц;13223;1466;993;2917;3427;42;285;603;2375;113;48;3611;3055;1117;2542;883;Ц;12348;1506;1153;1939;4086;42;298;1107;2505;126;175;4406;3140;1080;2551;775;Ц;10156;1598;1392;3184;3901;41;301;869;2564;114;66;4158;3070;1248;2658;674;Ц;7017;1542;1358;536;4592;41;304;1335;2786;116;200;4971;3818;924;2700;586;Ц;3744;3747;3740;3779;3771
9477143;      Neuenmarkt;9436;830;383;1154;2442;17;247;516;1533;124;149;2658;1943;1178;1961;Ц;Ц;8659;1034;423;1045;2101;17;247;233;1463;136;50;2242;2238;1068;1990;Ц;Ц;9091;1011;436;982;2734;16;247;759;1576;128;104;2985;2217;1101;2046;Ц;Ц;8705;1049;418;447;2595;16;254;587;1613;116;57;2809;2227;1188;2099;Ц;Ц;5808;1126;429;1083;2694;16;252;548;1753;118;68;2911;2495;1156;2190;Ц;Ц;2945;2924;2934;2912;2901
9477148;      Presseck, M;3814;622;578;1069;1232;38;149;191;800;48;42;1270;980;988;1224;969;Ц;6011;715;574;1464;1112;36;141;114;764;52;33;1134;1014;1025;1292;1272;Ц;7437;768;702;1779;1302;35;171;221;820;47;14;1334;1027;1030;1293;1288;Ц;7879;756;742;3736;1331;36;160;243;839;43;29;1364;1014;1036;1260;2756;Ц;8270;722;896;3260;1412;35;163;248;912;43;30;1449;1113;1028;1318;4279;Ц;1767;1761;1720;1740;1729
9477151;      Rugendorf;3779;436;343;429;1108;18;86;433;522;47;81;1233;770;311;670;718;Ц;3599;449;316;631;1091;19;86;436;498;51;25;1191;1476;Ц;762;649;Ц;2249;446;376;265;1529;19;86;825;532;65;120;1748;992;187;769;526;Ц;3657;509;379;373;1775;18;86;1066;544;59;134;2047;1162;95;713;440;Ц;3509;494;404;492;2425;19;87;1666;591;59;177;2848;1458;Ц;808;386;Ц;957;951;946;931;953
9477156;      Stadtsteinach, St;8722;1249;1220;2526;2784;31;307;571;1717;151;126;2888;2197;1198;2100;427;Ц;8636;1214;1300;2678;2912;30;309;763;1639;165;96;3011;2243;1280;2198;400;Ц;10777;1221;1276;1311;3140;31;318;932;1684;169;82;3281;2347;1196;2148;380;Ц;9816;1311;1261;2947;4572;30;313;2343;1723;153;276;4861;2482;1208;2230;364;Ц;13942;1485;1500;3406;4053;29;310;1676;1873;155;216;4289;2739;1193;2361;348;Ц;3120;3109;3132;3086;3078
9477157;      Thurnau, M;12440;1674;1452;3148;4171;52;400;1115;2393;197;186;4359;3336;1163;2694;743;Ц;13072;1739;1534;3455;4262;53;424;1273;2284;215;185;4433;3342;1307;2880;992;Ц;11381;1793;1505;2479;4287;53;416;1163;2429;212;116;4480;3588;1142;2811;882;Ц;14440;1858;1709;3658;5002;54;416;1841;2486;192;168;5271;3789;1105;2910;755;Ц;16151;2142;2013;3364;5541;53;457;2122;2702;195;289;5881;3805;1303;3120;618;Ц;4044;4032;4053;4098;4097
9477158;      Trebgast;4341;511;497;1085;1251;9;110;91;1022;13;30;1318;1030;627;1030;754;Ц;6175;545;547;1096;1253;9;112;136;976;14;9;1322;1088;664;1094;1151;Ц;5728;547;502;1141;1355;10;123;139;1063;14;14;1407;1161;618;1079;1041;Ц;4895;596;604;502;1420;10;123;181;1088;13;21;1480;1151;665;1116;1024;Ц;6230;678;598;459;1639;11;124;301;1182;13;40;1726;1227;692;1174;879;Ц;1571;1571;1574;1526;1511
9477159;      Untersteinach;4413;720;395;735;1874;9;172;507;1055;128;121;2014;1429;557;1241;992;Ц;3668;790;424;748;1705;7;131;417;1007;140;21;1793;1616;504;1266;814;Ц;7235;857;629;1991;2051;12;233;622;1051;131;85;2191;1665;461;1270;1526;Ц;7000;846;511;638;2182;10;191;783;1076;119;67;2331;1571;576;1330;2172;Ц;5983;639;658;737;2671;8;146;1224;1170;120;221;2901;1867;471;1350;1965;Ц;1830;1812;1793;1768;1778
9477163;      Wirsberg, M;6146;701;567;2040;2031;10;179;819;923;96;128;2242;1529;523;1306;1524;Ц;7748;726;546;2636;1188;10;186;2;881;105;60;1244;1275;796;1370;1284;Ц;7710;723;581;2217;1669;10;182;419;950;104;57;1801;1784;431;1213;1043;Ц;5328;688;706;1186;1796;9;184;532;972;94;58;1947;1628;596;1384;808;Ц;6256;817;741;896;1895;9;184;545;1056;96;58;2055;1602;706;1426;608;Ц;1842;1824;1828;1883;1934
9477164;      Wonsees, M;3157;500;370;1266;1120;46;71;405;569;27;113;1230;604;507;695;34;Ц;4169;548;461;1777;1013;40;71;327;543;30;32;1084;634;551;755;17;Ц;5613;587;498;3071;1953;39;73;1209;604;27;153;2214;1030;291;712;1000;Ц;5838;602;515;911;1622;38;75;863;618;25;99;1810;911;421;843;1000;Ц;4379;522;531;534;1443;38;73;632;672;25;95;1595;1816;Ц;903;1200;Ц;1156;1221;1199;1140;1157
9478111;      Altenkunstadt;16448;1962;3235;3063;4062;32;533;340;2641;504;212;4178;4479;1365;3587;2799;Ц;18195;2024;3604;4826;5016;33;547;1353;2521;551;14;5158;4314;1705;3802;3953;Ц;21910;2037;3913;7102;5752;33;659;1948;2583;518;204;6014;3460;2405;3863;3633;Ц;29548;2216;3787;8802;5276;31;577;1541;2644;470;183;5489;4277;2020;3675;4892;Ц;23567;2361;4905;6999;5471;32;576;1499;2874;477;142;5693;4985;1822;3903;7631;Ц;5384;5388;5472;5517;5571
9478116;      Burgkunstadt, St;24433;2693;2354;2479;5481;37;589;803;3162;872;165;5631;7207;428;4422;9938;Ц;22275;2858;2389;4122;7602;37;602;2975;3018;953;402;7847;8042;165;4769;9139;Ц;23700;2709;3047;6784;7793;38;599;2975;3275;889;412;8134;4775;2455;5194;10365;Ц;24667;2719;2765;3379;6648;37;599;1837;3352;806;199;6883;7257;868;4294;11011;Ц;24596;2928;3521;3528;11862;37;595;6751;3643;819;682;12552;7345;1174;4981;10090;Ц;6466;6425;6429;6471;6470
9478120;      Ebensfeld, M;16060;2047;2086;3891;5470;92;369;1757;2889;354;296;5674;5086;1080;3673;4413;Ц;16805;2273;2183;4256;5744;91;405;2096;2758;387;264;5917;4609;1670;4035;3998;Ц;18520;2256;2329;3632;7799;93;410;3881;3004;403;300;8179;4701;1660;3856;3584;Ц;19480;2349;2284;2862;7450;92;392;3519;3073;365;512;7807;5172;1530;3957;2832;Ц;22481;2307;2555;3100;7922;91;388;3722;3340;371;353;8314;6751;739;3981;2525;Ц;5603;5596;5553;5563;5580
9478127;      Hochstadt a.Main;4103;1356;592;149;1489;18;156;344;836;130;79;1498;1180;543;1071;2318;Ц;4218;1468;558;384;1411;18;164;285;798;142;2;1416;1256;577;1140;2086;Ц;5070;1469;617;543;1335;18;159;211;839;104;12;1347;1245;584;1121;1843;Ц;4975;1413;671;694;1654;17;162;516;859;94;76;1662;1285;614;1156;1604;Ц;5223;1504;677;636;1628;17;162;415;933;96;21;1642;1217;753;1219;1399;Ц;1621;1619;1622;1589;1596
9478139;      Lichtenfels, St;54328;10285;8027;10499;19217;109;2095;5600;9759;1607;503;19306;18405;5298;14492;13605;Ц;49661;11275;7924;9020;19806;108;2185;6396;9314;1757;794;19723;17780;6713;15466;13156;Ц;65454;11324;7462;11208;21895;110;2169;7231;10371;1962;644;21993;15980;8232;15352;10904;Ц;69072;12849;8158;8941;22848;106;2177;8128;10611;1776;903;22926;18842;6837;14937;9885;Ц;72463;12534;9576;9805;24490;108;2259;8739;11532;1804;884;24652;19154;7815;16134;8993;Ц;20210;20071;20036;20368;20449
9478143;      Marktgraitz, M;2642;474;330;283;869;2;85;160;575;44;31;874;656;546;763;731;Ц;3176;500;339;242;830;2;86;143;548;48;12;833;698;560;792;623;Ц;3789;490;348;422;896;2;87;164;596;43;19;902;733;545;788;572;Ц;3275;512;342;241;1088;2;86;346;610;39;30;1092;729;564;794;455;Ц;4704;509;382;702;1022;2;88;226;663;40;24;1030;761;607;835;338;Ц;1151;1121;1143;1114;1116
