Landtagswahlen seit 1994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9362;    Regensburg (Krfr.St);95160;63002;125999;124515;64071;–;–;8119;40190;2921;94329;62060;124105;123058;64676;2389;–;9373;37330;1404;95722;49309;98613;97483;55279;1730;–;10937;20724;2363;99270;52751;105478;104323;40831;8017;–;11951;21909;7812;102641;61219;122423;120855;49962;10314;–;14739;27651;3761;105169;74115;148185;147103;41704;13493;13464;38272;14637;8097;105177;72603;145167;144323;42698;14537;16784;37859;14660;5147
9363;    Weiden i.d.OPf. (Krfr.St);34371;22602;45203;44494;23577;–;–;1607;15543;1076;33850;22847;45680;44950;22900;777;–;1904;16909;510;33453;17584;35167;34444;21181;953;–;2034;7664;641;33288;17446;34892;34191;13807;2138;–;2149;9870;2492;33145;18675;37350;36738;17565;2234;–;1805;9911;1099;32535;21070;42136;41684;15783;3011;5527;5493;5758;2446;31282;20588;41176;40884;16373;3631;8570;3952;4026;2107
9371;    Amberg-Sulzbach (Lkr);78904;55807;111607;109914;55768;–;–;4480;40119;1929;80692;59424;118848;117267;56373;4726;–;3619;43808;2004;82152;48908;97812;96297;54700;9433;–;3769;20853;1848;82716;49842;99682;97958;42767;9854;–;4893;24134;5070;82428;54253;108502;106470;49853;11551;–;4833;26489;1959;81804;61006;122003;120586;47483;16279;13628;12960;16715;3817;80889;61719;123436;122586;47900;22094;21437;9110;12439;1995
9372;    Cham (Lkr);97335;61696;123389;120517;70692;–;–;4075;31880;1558;99212;66363;132724;130123;78397;9555;–;3635;27587;1069;101270;51740;103479;101160;69421;6888;–;3090;13662;1175;101827;56643;113285;110821;54545;24190;–;3779;11502;4572;101939;62353;124706;122084;64827;26210;–;3992;14533;1632;101900;72218;144435;142578;59489;26830;22895;11114;7522;4698;101618;76307;152614;151570;56398;40749;32133;7654;6372;2068
9373;    Neumarkt i.d.OPf. (Lkr);86955;62543;125081;123472;79823;–;–;5064;29862;2411;90697;66245;132490;130702;81984;4343;–;5503;30050;1373;95097;59146;118286;116365;79740;6386;–;6162;15710;2277;97530;60505;121004;118994;59915;19941;–;7039;15818;5913;99154;67688;135373;133113;75062;16911;–;8846;17791;2276;101202;77224;154445;152732;72144;20715;15519;19002;9336;4976;101714;78606;157211;156052;73993;24406;23906;13907;8253;2850
9374;    Neustadt a.d.Waldnaab (Lkr);74226;54128;108252;106450;57830;–;–;2775;37018;2130;75650;57399;114776;113044;58602;4365;–;2397;41267;1272;77051;48283;96565;94596;59226;4280;–;2746;20653;1133;77217;48370;96736;94928;41593;11500;–;3607;21524;5284;76606;51952;103902;102132;50601;9816;–;3424;25594;1765;75865;57052;114099;112755;48411;14047;14581;9629;14925;3539;74919;58017;116033;115243;50615;17531;22521;6937;9707;2486
9375;    Regensburg (Lkr);123713;86739;173468;171286;93489;–;–;6909;51295;3580;129393;93205;186410;184328;101566;8743;–;7198;49704;1944;136672;79261;158517;156295;99236;8689;–;8578;25877;2890;141899;85580;171159;169021;71396;29214;–;9553;26293;12300;145475;96391;192779;189879;94365;28738;–;11657;31015;3784;147099;111325;222636;220815;85439;38591;26978;28980;16653;7530;147746;115574;231147;229783;84337;47857;39185;23441;16547;5707
9376;    Schwandorf (Lkr);108010;75639;151269;148719;75460;–;–;5631;53906;1838;110671;78618;157234;154613;75046;6288;–;5125;58085;1668;113226;64927;129844;127668;75730;5013;–;4733;33129;1765;113801;64289;128577;126318;53857;14107;–;5697;29414;6486;114203;70665;141311;138744;67558;14879;–;5464;31991;1758;114338;81495;162988;161113;62762;23860;23895;13848;17718;4676;114383;84950;169899;168598;61201;36105;35455;9621;13568;2447
9377;    Tirschenreuth (Lkr);62271;45060;90120;88649;50147;–;–;2769;27329;2894;62395;46815;93630;92300;52139;3349;–;2112;29003;1422;62220;37250;74500;73179;48976;3316;–;2684;13431;1177;61495;37904;75807;74498;35784;10294;–;3233;13964;3495;60378;40391;80781;79405;44000;9378;–;3298;14845;925;59043;44163;88326;87337;40595;12309;9483;7229;9719;2306;57400;44380;88760;88158;38582;16184;15521;5190;6386;1984
9461;    Bamberg (Krfr.St);53975;33949;67897;67003;34300;–;–;6210;19266;2253;52275;34485;68969;68095;34167;248;–;6876;18802;1971;52669;27765;55530;54570;30839;264;–;7292;10016;2104;53425;29372;58743;57877;23955;1846;–;8806;8937;4679;54417;31543;63026;62026;25791;2391;–;10632;12816;2402;55183;37791;75581;74828;23436;4223;7732;19947;7417;4453;54188;38233;76466;75796;23914;6217;9945;19243;7195;2922
9462;    Bayreuth (Krfr.St);56747;36306;72599;71747;30378;–;–;5001;26179;2276;56460;36873;73723;72623;31228;2416;–;4688;25094;2192;57129;29589;59174;58216;29279;2635;–;5437;15656;3073;55912;29083;58158;57040;21223;7057;–;5692;11726;6758;56626;32289;64577;63669;25890;4658;–;6709;15802;4644;56443;36767;73526;72831;25756;5074;5978;15097;10129;4965;54164;35673;71343;70795;24602;6751;9581;12973;9696;2823
9463;    Coburg (Krfr.St);33975;22709;45418;44907;20048;–;–;3090;18502;1491;33217;21861;43721;43065;18399;1088;–;2312;18019;1146;32740;16666;33330;32876;17170;957;–;2492;9223;1652;32616;16986;33972;33533;13284;1370;–;2965;9479;3081;32233;18564;37128;36478;14909;1881;–;3914;10318;1418;31481;20284;40566;40173;13323;1980;3725;8475;7046;2263;30516;20329;40658;40307;15249;3015;5941;6114;6432;983
9464;    Hof (Krfr.St);39806;25335;50670;49407;23764;–;–;2152;19877;738;38516;24170;48340;47542;23086;444;–;1881;18080;631;37213;18371;36742;36068;21618;517;–;1734;9576;707;35992;17079;34158;33265;14281;1976;–;2303;8171;2706;34241;18656;37312;36409;15303;1791;–;2621;10231;906;33015;20382;40760;40172;14315;2719;5509;4827;7722;1859;31540;19771;39543;39072;17286;3268;7314;3443;4716;860
9471;    Bamberg (Lkr);100848;70120;140238;138185;83405;–;–;8248;33206;2430;105407;75081;150159;148092;86189;3090;–;7066;36911;2160;109821;66135;132266;130150;91081;890;–;6903;18865;2853;113351;69124;138248;136182;71168;9286;–;8810;18137;9731;115162;76063;152123;150210;84676;9033;–;10153;21945;3191;116048;87031;174062;172557;80054;16138;24570;21155;11554;7879;115728;90665;181329;180068;79286;24725;37399;15128;10448;4074
9472;    Bayreuth (Lkr);81956;57825;115647;114015;55001;–;–;4835;39379;2289;83700;60327;120652;119196;57971;4987;–;3879;40097;1692;85510;51558;103111;101757;59882;6496;–;4369;23745;2379;85672;53028;106045;104458;43979;18675;–;5720;20884;6817;85211;56422;112842;111391;52208;12726;–;6045;25967;3208;84153;62359;124718;123700;55181;16808;11978;13092;14981;4318;83087;64269;128536;127670;49029;28056;20574;10117;11816;2650
9473;    Coburg (Lkr);68639;49368;98735;97549;43504;–;–;5423;41956;2448;70433;50166;100329;99220;42365;3244;–;3425;44070;1553;71371;41200;82400;80895;45440;4257;–;4285;22101;1911;71427;40081;80162;78773;34071;7564;–;5087;20201;4866;70628;44435;88868;87405;38730;8148;–;5867;23851;1853;69716;48821;97642;96671;37308;9323;10250;11562;18718;3464;68444;50247;100494;99685;42094;12493;18590;7735;12138;1624
9474;    Forchheim (Lkr);80557;57930;115858;114210;64008;–;–;5694;31140;3405;82586;60832;121658;119936;61295;13463;–;5553;28998;1980;85537;53755;107509;106084;61633;12604;–;6523;16988;2369;87772;55376;110751;108954;48521;20813;–;9452;14225;6920;89379;61475;122949;121342;49002;26150;–;11447;18620;3340;90087;69008;138014;136810;50244;27869;13825;21289;9364;6323;89855;69974;139946;138961;50572;31887;19852;17248;9382;3743
9475;    Hof (Lkr);86761;61776;123551;121249;59595;–;–;4355;49213;1824;86244;62633;125266;123433;54211;3800;–;3583;53186;1296;85074;51081;102162;100568;57000;3353;–;3565;30426;1276;82456;47528;95055;92895;42462;8484;–;5077;22995;5405;79368;50941;101880;99983;42935;7651;–;4655;30217;2072;76937;55041;110081;108904;42794;10387;12886;8283;24357;3560;74475;55111;110224;109319;51027;11627;19666;6058;14265;2053
9476;    Kronach (Lkr);60951;45232;90464;89151;43279;–;–;3107;39373;713;60593;44995;89987;88670;39865;2565;–;1578;41309;521;59920;35377;70754;69343;43413;3138;–;1686;18727;624;58627;33537;67073;65240;30986;6561;–;2160;17101;3176;56889;36036;72069;70387;33346;5365;–;2967;18844;1562;55125;38550;77100;75842;34352;8154;8278;6606;12411;1833;52960;38620;77240;76222;32546;11411;15444;4394;8533;1158
9477;    Kulmbach (Lkr);61256;42341;84677;83510;38611;–;–;3229;35117;1318;62237;44204;88408;87021;35969;4631;–;2876;37350;1118;62288;37336;74670;73312;39235;3897;–;3059;21773;2225;61676;36507;73014;71786;30495;6293;–;3962;20666;4450;60395;38488;76974;75839;34540;6179;–;3383;22439;2232;59041;41834;83667;82850;31405;10042;8682;8327;16116;3569;57435;42660;85320;84700;30630;17444;14316;6935;9922;1709
9478;    Lichtenfels (Lkr);53534;37355;74707;73417;40944;–;–;3590;23752;1125;54330;38681;77359;75716;39999;5096;–;2765;23495;704;55225;31955;63907;62808;41447;2810;–;2305;12692;758;55126;31647;63294;62018;32143;5623;–;2332;13575;2398;54692;33961;67918;66737;33376;5893;–;2700;14819;1114;53825;36902;73802;72880;31117;8057;8342;8243;8709;3322;52219;37968;75932;75069;32176;10830;14428;6960;5964;1136
9479;    Wunsiedel i.Fichtelgebirge (Lkr);70736;49817;99630;98075;45242;–;–;3607;42449;1467;68942;49548;99096;97468;41813;2165;–;3002;43572;798;66570;38445;76889;75221;43502;724;–;3020;23439;741;63488;36357;72714;71030;28259;8660;–;3002;20174;3173;60573;36977;73954;72684;33677;6223;–;4113;19440;1119;58044;39842;79684;78625;31508;8938;10484;7913;11793;2212;55479;39470;78940;78126;33333;10321;14577;4296;11085;1045
9561;    Ansbach (Krfr.St);29974;20144;40285;39844;19906;–;–;2010;14019;766;29925;20310;40619;40192;19313;648;–;2241;13889;674;30635;15682;31364;30893;15974;1061;–;3132;7133;785;30995;15955;31910;31544;12437;3284;–;3288;7199;1608;31144;16929;33858;33336;13007;2668;–;3757;8444;912;30724;19366;38731;38369;13191;3684;4845;7503;3431;1302;29504;19566;39129;38787;14820;2928;7464;5961;3854;767
9562;    Erlangen (Krfr.St);72942;52118;104227;103285;42579;–;–;9102;40982;5338;71766;51695;103387;102573;45064;1113;–;8509;40513;2880;72694;43318;86624;85745;42254;1926;–;11358;23818;3298;74852;45711;91422;90601;35884;4280;–;12356;22122;7774;76435;50557;101101;99989;38102;5609;–;15093;25522;4264;76439;57260;114503;113588;34364;6934;7431;30484;14360;6933;75472;54849;109692;108723;38286;5158;9086;31416;12313;3883
9563;    Fürth (Krfr.St);77360;49385;98770;97214;38018;–;–;6239;42855;2962;77812;52174;104344;102831;41241;1110;–;5441;47711;1595;79358;40459;80911;79672;39742;1518;–;6859;26297;1818;82402;43333;86662;85298;31780;6200;–;8755;22596;5750;85359;48761;97338;96008;35377;4116;–;10682;28545;2932;86684;56889;113773;112822;34369;5521;11555;24492;17794;5757;86186;56994;113976;113028;38607;6911;15973;23061;16522;3139
9564;    Nürnberg (Krfr.St);354146;239535;478724;471638;199621;–;–;29098;201879;13498;338194;233594;467063;461886;206278;4879;–;26967;191869;7007;335029;184123;368154;363392;189182;6441;–;36024;106637;9368;342344;190918;381732;376266;154133;19942;–;36554;100943;22419;347362;202277;404446;397588;154881;15276;–;42519;118163;12872;340137;229485;458843;454234;155031;18356;44126;95020;66425;22039;329749;217608;435023;431355;161889;23443;55741;89032;55607;12340
9565;    Schwabach (Krfr.St);28135;19159;38307;37908;17804;–;–;2642;14313;1088;27984;19529;39055;38717;18271;993;–;1775;15474;490;28512;16492;32980;32540;17570;1097;–;3485;8193;932;29070;16967;33931;33453;15033;2092;–;2759;8799;2057;29842;18903;37796;37263;16034;2122;–;3905;10222;1054;29987;20951;41897;41509;16279;2466;3851;9049;4642;1873;29443;20662;41324;40995;17341;2949;5850;6946;4470;949
9571;    Ansbach (Lkr);128969;89038;178074;175714;97211;–;–;9396;49981;4170;133018;94644;189279;186975;97374;8392;–;10244;54250;2869;137475;80910;161808;159380;97830;8421;–;11099;28743;3958;139389;82002;163993;161902;77837;19223;–;11945;26557;9823;139533;88045;176021;173263;80765;18589;–;18852;28693;4803;140035;99440;198879;197287;82070;25726;19449;32037;14594;6400;139815;104504;209003;207368;93649;25159;34729;24063;13889;3617
9572;    Erlangen-Höchstadt (Lkr);89786;64688;129376;128025;59649;–;–;7810;47837;5693;93183;69399;138796;137662;62567;5627;–;7186;52502;2947;97377;60099;120193;118846;64657;10331;–;10861;25095;4004;100227;64198;128396;127152;56623;14964;–;11251;26355;9384;102237;71142;142276;140358;62214;14235;–;13224;31162;5167;103092;79592;159175;158111;59566;17009;14219;30852;17722;6975;104267;80865;161730;160716;68301;16316;20192;27591;15793;4085
9573;    Fürth (Lkr);81255;59443;118882;117749;52242;–;–;5691;49078;3650;84082;63213;126422;125533;56683;2584;–;5605;51939;1940;86808;53955;107908;106670;58308;4392;–;7708;28913;2620;88762;55717;111431;110123;44806;15155;–;8062;25789;6985;90386;61654;123300;121646;53034;8767;–;10870;31322;3784;91331;68396;136789;135855;52742;11751;14269;23281;18031;5383;90775;69189;138378;137435;58939;12514;20363;19145;15317;3292
9574;    Nürnberger Land (Lkr);123896;89505;179010;177013;79012;–;–;10135;72126;5187;124656;92603;185203;183637;84465;6844;–;9797;71241;2607;127055;77927;155846;154054;82836;7098;–;13906;39157;3266;128008;81384;162767;161016;69659;17402;–;14765;37875;8099;128783;88650;177296;174619;75868;17565;–;16217;43093;4132;129586;99002;198000;196424;78237;18256;18899;32544;24604;7196;129400;100090;200178;198880;85671;23241;25500;29596;20282;4329
9575;    Neustadt a.d.Aisch-Bad Windsheim (Lkr);71386;48274;96370;94816;51293;–;–;4711;28410;2538;73657;52214;104178;102853;54865;5353;–;4584;29628;1844;76164;44687;89355;88011;56355;5525;–;5652;14234;1961;77264;47068;94135;93001;52132;9137;–;5640;12695;3832;77233;49915;99820;98238;53338;7951;–;6977;16814;1844;77230;56231;112451;111528;51925;14065;9738;13906;9582;3350;77235;58292;116584;115651;49627;18601;17488;11581;8663;2422
9576;    Roth (Lkr);87996;63448;126889;125456;66635;–;–;6514;42988;2810;91044;67859;135713;134414;69038;4969;–;5373;47354;1786;94309;58872;117736;116289;69970;6223;–;7228;26868;2535;96102;60697;121389;119700;52713;18307;–;7752;23811;7938;96870;65824;131647;129667;58339;14282;–;8989;31198;3094;97763;73692;147380;146273;59634;18757;14179;21776;15070;5096;98244;73858;147714;146566;63619;17320;21618;16703;16528;2726
9577;    Weißenburg-Gunzenhausen (Lkr);69994;48210;96418;95115;51273;–;–;4101;31560;2231;71159;50449;100893;99655;46392;7754;–;3490;35328;1767;72331;42048;84087;82811;51688;2619;–;4749;18342;1854;72517;43673;87345;86278;42591;6932;–;5008;19130;4448;72415;45378;90751;89105;44197;8273;–;6097;18538;2138;71980;50641;101052;100071;43532;13234;9264;14262;9374;2651;72161;52958;105911;105070;42779;17559;15639;10496;9544;2200
9661;    Aschaffenburg (Krfr.St);47711;28344;56684;55630;27727;–;–;4666;17605;1659;47701;29310;58617;57622;29687;1155;–;4361;17545;1202;49319;23453;46902;45700;25049;1106;–;6428;9535;1551;49630;23640;47270;46090;19516;1964;–;7133;8359;4352;49721;27380;54759;53393;23091;1879;–;8317;12231;2400;49548;31492;62976;62050;21709;2574;6712;12817;8211;4300;49318;32513;65022;64250;24098;4339;10099;12007;7363;2173
9662;    Schweinfurt (Krfr.St);41056;27681;55359;54407;24889;–;–;2900;20968;1412;40328;27096;54186;53375;24750;572;–;2354;19069;817;39926;19848;39694;38852;20113;2359;–;2240;10042;1139;39380;19612;39223;38434;16231;2940;–;2433;8720;1902;39054;20052;40104;39415;17385;2429;–;3396;9941;1084;37332;21793;43585;43001;15068;3054;6283;6348;5661;1833;36109;21397;42773;42161;13922;3409;9524;5443;5969;1454
9663;    Würzburg (Krfr.St);96047;64442;128862;127194;57992;–;–;12182;41645;4654;93128;63795;127568;126107;58086;3055;–;12912;36438;2948;96975;52670;105280;103747;52537;934;–;14724;22590;4605;99288;51069;102133;101025;42002;4381;–;15678;20396;8455;99106;58983;117959;116619;47534;5410;–;18798;27668;4375;97323;67167;134316;133325;39980;6261;9222;40079;14262;9045;95230;64896;129779;128524;40058;8429;13120;38888;13992;5057
9671;    Aschaffenburg (Lkr);124167;83147;166283;163545;86626;–;–;11847;49371;4463;127170;88517;177028;174269;92654;8749;–;10265;49105;2802;130607;74007;148009;144988;90371;5632;–;12383;25597;3979;133146;76827;153653;150273;72643;11529;–;14619;26012;12166;133621;84788;169574;166304;84167;9662;–;17243;35262;5207;132458;95706;191406;189142;76575;14981;20705;30722;21754;11149;131159;98299;196598;194568;84238;21379;31196;25192;18183;6030
9672;    Bad Kissingen (Lkr);83342;57979;115956;113954;70471;–;–;6599;25954;3526;84639;61175;122342;120522;72074;4074;–;5909;27718;2052;85460;50650;101293;99386;68414;3067;–;6224;12916;2282;85471;50618;101236;99441;50466;9062;–;7452;14909;6162;84487;54711;109420;107730;61130;7813;–;5986;18540;2969;83262;60123;120242;119056;58834;10068;12650;13807;9164;4650;81875;61275;122551;121291;57684;14722;21685;10740;7465;2623
9673;    Rhön-Grabfeld (Lkr);63601;43363;86717;85569;57131;–;–;4833;17938;1674;64764;45481;90960;89610;57147;3850;–;4639;18347;889;65489;36232;72436;70644;51540;1531;–;5791;8056;1221;65343;38603;77205;75605;43009;6230;–;5091;8876;4412;64768;41739;83478;82036;46710;7581;–;4623;12097;2633;63737;45584;91168;90226;45110;9053;8119;11471;5951;3515;62349;47158;94311;93411;45424;13368;15687;7824;5093;1876
9674;    Haßberge (Lkr);65526;47244;94488;93004;51472;–;–;5277;27016;3496;66793;48536;97050;95402;51779;3415;–;3951;27530;1930;68223;41557;83111;81325;49703;3223;–;3294;18878;2052;68464;42249;84498;82876;38839;10315;–;3029;14073;5642;68262;45401;90802;89410;48194;6609;–;5684;15710;1908;67899;50249;100498;99474;48164;8027;11125;11090;8515;4036;67147;51562;103125;102075;42857;14196;19364;8357;9023;2083
9675;    Kitzingen (Lkr);64236;43883;87766;86441;45980;–;–;4521;25672;2701;65783;46883;93755;92575;46987;7170;–;3997;25655;1756;67193;39767;79531;77998;43570;11795;–;3429;12848;2018;68849;40015;80028;78690;35639;13089;–;4900;10985;4697;69335;44435;88862;87482;44116;11765;–;5610;14781;1986;69142;50031;100062;99111;39403;14417;9911;14608;8397;4169;68729;51348;102696;101851;41740;16709;15562;11771;8178;2302
9676;    Miltenberg (Lkr);89491;63285;126567;124302;67533;–;–;8445;36118;4260;92045;65915;131830;129845;70357;6815;–;6682;35832;2841;95024;53736;107467;105153;65082;2515;–;6419;21260;4473;96322;54305;108610;106032;47356;14264;–;6798;17858;8722;96113;60204;120408;117961;56054;14803;–;8710;22210;5476;95271;66744;133487;131967;52362;17209;13400;18534;14073;6910;94300;68688;137374;135973;58013;18709;22746;15296;11919;3628
9677;    Main-Spessart (Lkr);98260;68703;137404;135355;74637;–;–;9060;40720;2488;100006;72878;145750;144048;70307;17995;–;6815;38465;1782;101082;59952;119900;117647;72610;8406;–;7641;20273;2348;101958;60327;120653;118666;56228;20277;–;9859;16653;5804;101066;67627;135253;133020;63345;19036;–;10403;23657;2244;99733;74035;148070;146543;60742;17099;13479;20277;16619;5923;98118;74972;149944;148379;62944;23459;21471;17948;12884;2922
9678;    Schweinfurt (Lkr);86020;62196;124388;122601;71176;–;–;7817;31407;2929;88025;66131;132262;130565;73609;4454;–;6206;33634;1897;89986;55880;111753;109694;69289;6730;–;6135;17664;2968;91065;56804;113606;111690;57250;11827;–;7166;17071;5464;91412;62121;124225;122113;68020;8710;–;8906;21357;2695;91309;68267;136530;135221;61763;12936;14849;18391;11287;4951;89682;69488;138974;137559;57122;17618;24127;13533;15386;3156
9679;    Würzburg (Lkr);114177;84954;169908;167718;84575;–;–;12747;54177;5007;118438;90491;180981;179068;88420;7307;–;12798;52668;3095;121824;78118;156232;153988;88584;5558;–;13225;31584;4008;125318;78627;157252;155125;71469;13225;–;14017;30734;10706;126305;89053;178104;175821;87697;9627;–;17321;38947;4664;126934;98220;196444;194775;78416;16791;15377;37038;22062;9359;126214;99626;199251;197591;83064;22731;23607;31159;21928;5097
